ProductID,Weight,FatContent,ProductVisibility,ProductType,MRP, Sales ,OutletID,Date,OutletSize,LocationType,OutletType
FDQ37,20.75,Low Fat,0.09,Breakfast,193.95,1939478.00,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDC23,18.00,Low Fat,0.02,Starchy Foods,178.27,1782686.00,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDV13,17.35,Regular,0.03,Canned,88.99,889856.00,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDK33,17.85,Low Fat,0.01,Snack Foods,211.86,2118560.00,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDO33,14.75,Low Fat,0.09,Snack Foods,113.15,1131518.00,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDN21,18.60,Low Fat,0.08,Snack Foods,161.92,1619236.00,OUT017,6/29/1905,,Tier 2,Supermarket Type1
NCW06,,Low Fat,0.05,Household,192.42,1924162.00,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDI38,13.35,Regular,0.01,Canned,207.26,2072638.00,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDC21,,Regular,0.04,Fruits and Vegetables,107.73,1077254.00,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
NCS05,11.50,LF,0.02,Health and Hygiene,132.89,1328942.00,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
NCN53,5.18,Low Fat,0.03,Health and Hygiene,37.09,370874.00,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDV40,17.35,Low Fat,0.02,Frozen Foods,74.80,748038.00,OUT010,6/20/1905,,Tier 3,Grocery Store
FDG60,20.35,Low Fat,0.06,Baking Goods,233.06,2330616.00,OUT017,6/29/1905,,Tier 2,Supermarket Type1
NCY30,,Low Fat,0.03,Household,182.80,1827976.00,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDM40,10.20,Low Fat,0.16,Frozen Foods,141.02,1410154.00,OUT045,6/24/1905,,Tier 2,Supermarket Type1
NCO30,19.50,Low Fat,0.00,Household,183.36,1833608.00,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDK10,5.79,Regular,0.04,Snack Foods,181.37,1813660.00,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDM36,11.65,Regular,0.06,Baking Goods,172.74,1727422.00,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDN10,11.50,Low Fat,0.05,Snack Foods,117.61,1176124.00,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDM46,7.37,Low Fat,0.16,Snack Foods,93.61,936120.00,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDX50,20.10,LF,0.07,Dairy,111.52,1115228.00,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDP33,18.70,Low Fat,0.09,Snack Foods,254.37,2543672.00,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDO12,15.75,Low Fat,0.00,Baking Goods,194.85,1948452.00,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDC28,7.91,Low Fat,0.05,Frozen Foods,110.43,1104254.00,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDO31,6.76,Regular,0.03,Fruits and Vegetables,80.80,807960.00,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDX45,16.75,Low Fat,0.10,Snack Foods,154.86,1548630.00,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDV21,11.50,Low Fat,0.17,Snack Foods,125.77,1257704.00,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDH04,6.12,Regular,0.01,Frozen Foods,91.05,910488.00,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
NCG54,12.10,Low Fat,0.08,Household,169.41,1694106.00,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDO13,7.87,Low Fat,0.06,Breakfast,162.75,1627526.00,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDA09,,Regular,0.15,Snack Foods,179.77,1797660.00,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDC38,15.70,Low Fat,0.12,Canned,133.59,1335942.00,OUT017,6/29/1905,,Tier 2,Supermarket Type1
NCO42,21.25,Low Fat,0.02,Household,144.01,1440102.00,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDL45,15.60,Low Fat,0.04,Snack Foods,123.87,1238704.00,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
NCK31,10.90,Low Fat,0.03,Others,52.27,522666.00,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDM39,6.42,Low Fat,0.05,Dairy,179.00,1790002.00,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDC22,6.89,reg,0.23,Snack Foods,192.48,1924820.00,OUT010,6/20/1905,,Tier 3,Grocery Store
FDF46,7.07,LF,0.09,Snack Foods,115.38,1153834.00,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDQ37,20.75,Low Fat,0.09,Breakfast,192.05,1920478.00,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDH41,9.00,Low Fat,0.14,Frozen Foods,213.45,2134534.00,OUT010,6/20/1905,,Tier 3,Grocery Store
FDQ04,6.40,Low Fat,0.08,Frozen Foods,40.28,402796.00,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
NCQ02,,Low Fat,0.00,Household,189.26,1892556.00,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDJ57,,Regular,0.02,Seafood,187.66,1876582.00,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
NCE07,8.18,Low Fat,0.01,Household,140.62,1406154.00,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDE56,17.25,Regular,0.16,Fruits and Vegetables,60.22,602194.00,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDI20,19.10,Low Fat,0.04,Fruits and Vegetables,209.66,2096586.00,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDK36,7.09,Low Fat,0.00,Baking Goods,49.10,491034.00,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDP08,,Regular,0.11,Fruits and Vegetables,191.85,1918478.00,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDF44,7.17,Regular,0.06,Fruits and Vegetables,131.00,1309968.00,OUT017,6/29/1905,,Tier 2,Supermarket Type1
NCU53,5.49,Low Fat,0.04,Health and Hygiene,167.38,1673842.00,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDF47,20.85,Low Fat,0.10,Starchy Foods,224.87,2248746.00,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDS55,7.02,Low Fat,0.14,Fruits and Vegetables,149.77,1497734.00,OUT010,6/20/1905,,Tier 3,Grocery Store
FDZ52,19.20,LF,0.17,Frozen Foods,110.59,1105886.00,OUT010,6/20/1905,,Tier 3,Grocery Store
FDL04,19.00,Low Fat,0.11,Frozen Foods,105.36,1053622.00,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
NCM26,20.50,Low Fat,0.02,Others,152.73,1527340.00,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDX43,5.66,Low Fat,0.00,Fruits and Vegetables,168.05,1680500.00,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDP52,18.70,Regular,0.07,Frozen Foods,227.80,2278010.00,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
DRK49,14.15,LF,0.04,Soft Drinks,41.41,414138.00,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDE38,6.52,Low Fat,0.04,Canned,165.38,1653842.00,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
DRF13,12.10,Low Fat,0.03,Soft Drinks,145.24,1452444.00,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDK41,14.30,Low Fat,0.21,Frozen Foods,84.92,849224.00,OUT010,6/20/1905,,Tier 3,Grocery Store
FDJ04,,Low Fat,0.12,Frozen Foods,120.01,1200124.00,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDZ44,8.19,Low Fat,0.04,Fruits and Vegetables,118.58,1185808.00,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDS11,7.05,Regular,0.06,Breads,225.71,2257088.00,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDA55,17.20,Regular,0.06,Fruits and Vegetables,224.81,2248088.00,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
NCW53,18.35,LF,0.03,Health and Hygiene,194.02,1940162.00,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDB49,,Regular,0.00,Baking Goods,99.84,998384.00,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDD23,9.50,Regular,0.05,Starchy Foods,188.19,1881898.00,OUT017,6/29/1905,,Tier 2,Supermarket Type1
NCV42,6.26,Low Fat,0.03,Household,110.02,1100228.00,OUT045,6/24/1905,,Tier 2,Supermarket Type1
NCZ29,15.00,Low Fat,0.07,Health and Hygiene,127.74,1277362.00,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDQ26,13.50,Regular,0.07,Dairy,58.06,580562.00,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDV08,7.35,LF,0.03,Fruits and Vegetables,40.55,405454.00,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDC53,8.68,Low Fat,0.01,Frozen Foods,99.94,999384.00,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDV58,20.85,LF,0.20,Snack Foods,197.45,1974452.00,OUT010,6/20/1905,,Tier 3,Grocery Store
NCP02,,Low Fat,0.08,Household,58.36,583562.00,OUT019,6/7/1905,Small,Tier 1,Grocery Store
DRI37,15.85,Low Fat,0.11,Soft Drinks,56.89,568904.00,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDQ12,12.65,Low Fat,0.04,Baking Goods,229.60,2296010.00,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDE33,19.35,Regular,0.05,Fruits and Vegetables,76.56,765644.00,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDX27,20.70,Regular,0.11,Dairy,95.04,950436.00,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDM22,14.00,Regular,0.04,Snack Foods,51.56,515640.00,OUT017,6/29/1905,,Tier 2,Supermarket Type1
NCH30,,Low Fat,0.12,Household,113.89,1138860.00,OUT019,6/7/1905,Small,Tier 1,Grocery Store
FDC04,15.60,Low Fat,0.05,Dairy,241.79,2417854.00,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDO38,17.25,low fat,0.07,Canned,79.80,797986.00,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDV52,,Regular,0.12,Frozen Foods,117.05,1170466.00,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDB32,20.60,Low Fat,0.02,Fruits and Vegetables,94.58,945778.00,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDV43,16.00,Low Fat,0.08,Fruits and Vegetables,46.51,465086.00,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDI24,10.30,Low Fat,0.08,Baking Goods,178.24,1782370.00,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDR40,9.10,Regular,0.01,Frozen Foods,81.76,817618.00,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDW02,4.81,Regular,0.04,Dairy,124.57,1245704.00,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDE44,14.65,LF,0.17,Fruits and Vegetables,48.47,484692.00,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDL38,13.80,Regular,0.01,Canned,89.42,894172.00,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
NCT54,8.70,Low Fat,0.00,Household,96.01,960094.00,OUT010,6/20/1905,,Tier 3,Grocery Store
DRJ39,20.25,Low Fat,0.06,Dairy,219.75,2197482.00,OUT010,6/20/1905,,Tier 3,Grocery Store
FDW55,12.60,Regular,0.02,Fruits and Vegetables,248.61,2486092.00,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
DRF13,,Low Fat,0.05,Soft Drinks,144.54,1445444.00,OUT019,6/7/1905,Small,Tier 1,Grocery Store
NCW17,18.00,Low Fat,0.02,Health and Hygiene,129.60,1295994.00,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDP13,8.10,Regular,0.13,Canned,40.45,404480.00,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDS08,5.74,Low Fat,0.06,Fruits and Vegetables,174.44,1744370.00,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
NCP17,19.35,Low Fat,0.00,Health and Hygiene,62.62,626168.00,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
NCO53,16.20,low fat,0.18,Health and Hygiene,182.16,1821608.00,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDH19,19.35,low fat,0.03,Meat,173.97,1739738.00,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDJ04,18.00,Low Fat,0.13,Frozen Foods,119.81,1198124.00,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDG10,6.63,Regular,0.01,Snack Foods,56.96,569588.00,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDA40,16.00,Regular,0.17,Frozen Foods,87.59,875856.00,OUT010,6/20/1905,,Tier 3,Grocery Store
FDI53,8.90,Regular,0.14,Frozen Foods,161.92,1619236.00,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDU09,7.71,Regular,0.11,Snack Foods,56.10,560956.00,OUT010,6/20/1905,,Tier 3,Grocery Store
FDK60,16.50,Regular,0.09,Baking Goods,98.31,983068.00,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDR43,18.20,Low Fat,0.16,Fruits and Vegetables,34.82,348190.00,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDW22,9.70,Regular,0.03,Snack Foods,220.01,2200114.00,OUT017,6/29/1905,,Tier 2,Supermarket Type1
DRP47,15.75,Low Fat,0.24,Hard Drinks,252.14,2521382.00,OUT010,6/20/1905,,Tier 3,Grocery Store
DRG48,5.78,Low Fat,0.02,Soft Drinks,145.81,1458102.00,OUT010,6/20/1905,,Tier 3,Grocery Store
FDA14,16.10,Low Fat,0.07,Dairy,146.18,1461760.00,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDU49,19.50,reg,0.03,Canned,87.95,879540.00,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDK28,5.70,Low Fat,0.07,Frozen Foods,256.96,2569646.00,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDT19,7.59,Regular,0.15,Fruits and Vegetables,173.61,1736080.00,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
NCQ42,20.35,Low Fat,0.04,Household,125.27,1252678.00,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDD03,13.30,Low Fat,0.08,Dairy,234.43,2344300.00,OUT045,6/24/1905,,Tier 2,Supermarket Type1
NCM53,18.75,Low Fat,0.05,Health and Hygiene,108.33,1083280.00,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
NCX53,20.10,Low Fat,0.01,Health and Hygiene,140.82,1408154.00,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDV14,,Low Fat,0.04,Dairy,85.89,858856.00,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
NCZ54,14.65,Low Fat,0.08,Household,161.46,1614552.00,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDB39,11.60,Low Fat,0.04,Dairy,55.43,554272.00,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
DRC24,17.85,Low Fat,0.02,Soft Drinks,153.50,1534998.00,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDY36,12.30,Low Fat,0.01,Baking Goods,74.14,741380.00,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDN01,8.90,Low Fat,0.00,Breakfast,176.64,1766370.00,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
DRH25,18.70,Low Fat,0.01,Soft Drinks,52.73,527324.00,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDV08,7.35,Low Fat,0.00,Fruits and Vegetables,43.85,438454.00,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
NCP53,14.75,Low Fat,0.03,Health and Hygiene,238.89,2388906.00,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDU52,7.56,Low Fat,0.00,Frozen Foods,156.56,1565630.00,OUT010,6/20/1905,,Tier 3,Grocery Store
NCI42,18.75,Low Fat,0.01,Household,207.00,2069954.00,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDZ14,7.71,Regular,0.05,Dairy,120.38,1203756.00,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDF11,10.20,Regular,0.02,Starchy Foods,240.65,2406538.00,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDQ13,11.10,Low Fat,0.01,Canned,85.79,857908.00,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDO32,6.36,Low Fat,0.20,Fruits and Vegetables,46.61,466060.00,OUT010,6/20/1905,,Tier 3,Grocery Store
DRJ37,10.80,Low Fat,0.06,Soft Drinks,153.30,1533024.00,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDY43,14.85,Low Fat,0.10,Fruits and Vegetables,168.15,1681474.00,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
NCT41,15.70,Low Fat,0.06,Health and Hygiene,153.20,1532024.00,OUT017,6/29/1905,,Tier 2,Supermarket Type1
NCV17,18.85,Low Fat,0.00,Health and Hygiene,132.56,1325626.00,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDM04,,Regular,0.05,Frozen Foods,53.27,532666.00,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
DRB48,16.75,Regular,0.02,Soft Drinks,38.38,383822.00,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDM24,6.14,Regular,0.08,Baking Goods,152.84,1528366.00,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDT37,14.15,Low Fat,0.04,Canned,254.10,2541014.00,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
NCO05,7.27,Low Fat,0.08,Health and Hygiene,97.34,973384.00,OUT010,6/20/1905,,Tier 3,Grocery Store
FDL13,13.85,Regular,0.06,Breakfast,234.03,2340300.00,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDL15,17.85,Low Fat,0.05,Meat,152.87,1528682.00,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDB11,16.00,Low Fat,0.06,Starchy Foods,223.44,2234404.00,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDL14,,reg,0.06,Canned,156.20,1561972.00,OUT019,6/7/1905,Small,Tier 1,Grocery Store
FDY10,,Low Fat,0.09,Snack Foods,114.52,1145176.00,OUT019,6/7/1905,Small,Tier 1,Grocery Store
FDJ40,13.60,Regular,0.05,Frozen Foods,110.79,1107912.00,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
NCW18,15.10,LF,0.06,Household,237.22,2372248.00,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
NCY06,15.25,Low Fat,0.06,Household,129.10,1290968.00,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
DRE13,6.28,Low Fat,0.03,Soft Drinks,85.82,858198.00,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDA26,7.86,Regular,0.07,Dairy,217.25,2172482.00,OUT045,6/24/1905,,Tier 2,Supermarket Type1
NCE19,8.97,Low Fat,0.16,Household,52.90,528956.00,OUT010,6/20/1905,,Tier 3,Grocery Store
FDE33,19.35,Regular,0.05,Fruits and Vegetables,80.26,802644.00,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
DRL59,,Low Fat,0.02,Hard Drinks,53.03,530298.00,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDY07,11.80,Low Fat,0.00,Fruits and Vegetables,45.54,455402.00,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDF57,14.50,Regular,0.06,Fruits and Vegetables,170.94,1709448.00,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDM58,16.85,Regular,0.08,Snack Foods,110.15,1101544.00,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDP26,,Low Fat,0.00,Dairy,103.63,1036306.00,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDY32,7.61,Low Fat,0.13,Fruits and Vegetables,165.02,1650210.00,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDD51,11.15,Low Fat,0.00,Dairy,47.27,472744.00,OUT010,6/20/1905,,Tier 3,Grocery Store
FDU22,12.35,Low Fat,0.09,Snack Foods,119.41,1194124.00,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDZ49,11.00,Regular,0.13,Canned,222.08,2220798.00,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
NCI42,18.75,Low Fat,0.01,Household,208.10,2080954.00,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDT04,,Low Fat,0.11,Frozen Foods,38.18,381822.00,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
NCU41,18.85,Low Fat,0.05,Health and Hygiene,190.48,1904846.00,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDS56,5.79,Regular,0.04,Fruits and Vegetables,263.13,2631252.00,OUT045,6/24/1905,,Tier 2,Supermarket Type1
NCN42,20.25,Low Fat,0.01,Household,147.64,1476418.00,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDK34,13.35,Low Fat,0.04,Snack Foods,238.36,2383564.00,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDB03,17.75,Regular,0.16,Dairy,240.25,2402538.00,OUT017,6/29/1905,,Tier 2,Supermarket Type1
DRJ25,14.60,Low Fat,0.15,Soft Drinks,49.27,492692.00,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDT25,,Low Fat,0.05,Canned,123.71,1237072.00,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDN20,19.35,LF,0.03,Fruits and Vegetables,168.35,1683474.00,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDP09,19.75,Low Fat,0.03,Snack Foods,213.29,2132902.00,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDM20,,Low Fat,0.07,Fruits and Vegetables,243.31,2433144.00,OUT019,6/7/1905,Small,Tier 1,Grocery Store
NCG55,16.25,Low Fat,0.04,Household,114.32,1143176.00,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
NCP14,8.28,Low Fat,0.11,Household,104.43,1044306.00,OUT045,6/24/1905,,Tier 2,Supermarket Type1
NCH06,12.30,Low Fat,0.08,Household,245.75,2457460.00,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDV52,20.70,Regular,0.12,Frozen Foods,117.55,1175466.00,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
NCL07,13.85,Low Fat,0.03,Others,40.55,405480.00,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
DRJ11,,Low Fat,0.08,Hard Drinks,190.69,1906872.00,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
DRO59,11.80,Low Fat,0.05,Hard Drinks,74.70,747012.00,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDW15,15.35,Regular,0.09,Meat,147.67,1476734.00,OUT010,6/20/1905,,Tier 3,Grocery Store
NCQ30,7.73,LF,0.03,Household,121.04,1210414.00,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
NCN54,,Low Fat,0.04,Household,75.23,752328.00,OUT019,6/7/1905,Small,Tier 1,Grocery Store
FDY01,,Regular,0.17,Canned,116.28,1162834.00,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDX39,14.30,Regular,0.05,Meat,212.96,2129586.00,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDH53,,Regular,0.02,Frozen Foods,82.66,826592.00,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDA57,18.85,Low Fat,0.04,Snack Foods,41.65,416480.00,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
NCC07,19.60,Low Fat,0.04,Household,106.80,1067964.00,OUT010,6/20/1905,,Tier 3,Grocery Store
FDU28,19.20,Regular,0.09,Frozen Foods,188.02,1880214.00,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDK36,7.09,Low Fat,0.01,Baking Goods,48.60,486034.00,OUT010,6/20/1905,,Tier 3,Grocery Store
FDR36,6.72,Regular,0.12,Baking Goods,43.85,438454.00,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
NCQ17,10.30,Low Fat,0.12,Health and Hygiene,154.56,1545630.00,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDS28,,Regular,0.14,Frozen Foods,55.26,552588.00,OUT019,6/7/1905,Small,Tier 1,Grocery Store
FDE08,18.20,Low Fat,0.05,Fruits and Vegetables,148.27,1482734.00,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDU22,12.35,Low Fat,0.09,Snack Foods,120.01,1200124.00,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDG41,8.84,Regular,0.08,Frozen Foods,109.72,1097228.00,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDO31,6.76,Regular,0.05,Fruits and Vegetables,78.00,779960.00,OUT010,6/20/1905,,Tier 3,Grocery Store
FDM21,,Low Fat,0.11,Snack Foods,256.26,2562646.00,OUT019,6/7/1905,Small,Tier 1,Grocery Store
FDU40,20.85,Low Fat,0.04,Frozen Foods,192.45,1924478.00,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDV36,18.70,Low Fat,0.03,Baking Goods,126.10,1261020.00,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDT10,,Regular,0.06,Snack Foods,59.26,592562.00,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDX38,10.50,Regular,0.05,Dairy,47.84,478376.00,OUT045,6/24/1905,,Tier 2,Supermarket Type1
NCU30,,low fat,0.03,Household,163.72,1637210.00,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
NCV06,11.30,Low Fat,0.00,Household,192.85,1928478.00,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDT16,9.90,Regular,0.00,Frozen Foods,261.83,2618278.00,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
NCP41,,Low Fat,0.02,Health and Hygiene,108.26,1082596.00,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDZ56,16.25,Low Fat,0.03,Fruits and Vegetables,168.75,1687474.00,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDC22,6.89,Regular,0.14,Snack Foods,191.88,1918820.00,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDU10,10.10,Regular,0.05,Snack Foods,38.28,382848.00,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDS46,17.60,Regular,0.05,Snack Foods,117.28,1172782.00,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDO08,11.10,Regular,0.05,Fruits and Vegetables,166.05,1660526.00,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
NCV42,6.26,Low Fat,0.03,Household,109.82,1098228.00,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDP33,18.70,Low Fat,0.09,Snack Foods,253.97,2539672.00,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDJ12,8.90,Regular,0.04,Baking Goods,206.53,2065296.00,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDH04,6.12,Regular,0.01,Frozen Foods,89.05,890488.00,OUT045,6/24/1905,,Tier 2,Supermarket Type1
