Store,Date, Weekly_Sales ,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
33.00,25-05-2012," 261,851.74 ",0,88.89,4.13,131.03,7.40
33.00,1/6/2012," 261,131.09 ",0,83.57,4.28,130.96,7.40
33.00,8/6/2012," 286,082.76 ",0,90.94,4.10,130.89,7.40
33.00,15-06-2012," 290,444.31 ",0,92.44,4.14,130.83,7.40
33.00,22-06-2012," 261,666.29 ",0,95.75,4.01,130.79,7.40
33.00,29-06-2012," 244,338.31 ",0,98.15,3.88,130.76,7.40
33.00,6/7/2012," 273,690.37 ",0,93.21,3.67,130.72,7.15
33.00,13-07-2012," 287,033.64 ",0,97.60,3.72,130.68,7.15
33.00,20-07-2012," 253,205.89 ",0,91.49,3.59,130.70,7.15
33.00,27-07-2012," 249,134.32 ",0,93.95,3.77,130.72,7.15
33.00,3/8/2012," 258,533.12 ",0,92.13,3.60,130.74,7.15
33.00,10/8/2012," 297,753.49 ",0,100.07,3.81,130.76,7.15
33.00,17-08-2012," 270,097.76 ",0,96.79,4.00,130.79,7.15
33.00,24-08-2012," 247,672.56 ",0,89.62,4.06,130.84,7.15
33.00,31-08-2012," 237,129.81 ",0,94.55,3.89,130.89,7.15
33.00,7/9/2012," 286,428.78 ",1,92.02,4.12,130.93,7.15
33.00,14-09-2012," 277,417.53 ",0,83.40,3.97,130.98,7.15
33.00,21-09-2012," 252,709.58 ",0,86.53,4.13,131.01,7.15
33.00,28-09-2012," 242,813.51 ",0,86.42,3.97,131.04,7.15
33.00,5/10/2012," 265,444.90 ",0,85.18,4.13,131.08,6.90
33.00,12/10/2012," 291,781.15 ",0,79.64,4.47,131.11,6.90
33.00,19-10-2012," 254,412.34 ",0,75.55,4.45,131.15,6.90
33.00,26-10-2012," 253,731.13 ",0,73.70,4.30,131.19,6.90
34.00,5/2/2010," 956,228.96 ",0,35.44,2.60,126.44,9.52
34.00,12/2/2010," 994,610.99 ",1,36.13,2.57,126.50,9.52
34.00,19-02-2010," 983,963.07 ",0,38.36,2.54,126.53,9.52
34.00,26-02-2010," 905,756.13 ",0,37.28,2.59,126.55,9.52
34.00,5/3/2010," 918,295.79 ",0,42.65,2.65,126.58,9.52
34.00,12/3/2010," 921,247.88 ",0,42.26,2.70,126.60,9.52
34.00,19-03-2010," 892,070.82 ",0,45.86,2.74,126.61,9.52
34.00,26-03-2010," 880,742.35 ",0,42.91,2.75,126.61,9.52
34.00,2/4/2010," 979,428.66 ",0,50.07,2.74,126.60,9.59
34.00,9/4/2010," 950,684.20 ",0,51.26,2.77,126.60,9.59
34.00,16-04-2010," 923,344.54 ",0,59.18,2.81,126.56,9.59
34.00,23-04-2010," 910,240.68 ",0,55.04,2.81,126.47,9.59
34.00,30-04-2010," 859,922.19 ",0,56.58,2.79,126.38,9.59
34.00,7/5/2010," 953,495.48 ",0,57.39,2.84,126.29,9.59
34.00,14-05-2010," 933,924.44 ",0,60.74,2.85,126.21,9.59
34.00,21-05-2010," 913,616.32 ",0,63.99,2.82,126.18,9.59
34.00,28-05-2010," 942,868.38 ",0,68.68,2.76,126.16,9.59
34.00,4/6/2010," 966,187.51 ",0,72.17,2.70,126.14,9.59
34.00,11/6/2010," 954,681.56 ",0,80.84,2.67,126.11,9.59
34.00,18-06-2010," 941,612.04 ",0,73.48,2.64,126.11,9.59
34.00,25-06-2010," 895,800.07 ",0,78.47,2.65,126.13,9.59
34.00,2/7/2010," 919,229.36 ",0,73.66,2.67,126.14,9.82
34.00,9/7/2010," 911,210.81 ",0,75.00,2.64,126.15,9.82
34.00,16-07-2010," 930,269.79 ",0,78.53,2.62,126.15,9.82
34.00,23-07-2010," 902,050.95 ",0,79.58,2.61,126.13,9.82
34.00,30-07-2010," 875,976.83 ",0,72.26,2.65,126.11,9.82
34.00,6/8/2010," 987,435.35 ",0,73.80,2.64,126.09,9.82
34.00,13-08-2010," 951,208.65 ",0,76.72,2.70,126.06,9.82
34.00,20-08-2010," 985,152.94 ",0,76.45,2.67,126.08,9.82
34.00,27-08-2010," 855,421.39 ",0,72.87,2.62,126.09,9.82
34.00,3/9/2010," 964,356.74 ",0,72.59,2.58,126.10,9.82
34.00,10/9/2010," 932,240.96 ",1,72.61,2.57,126.11,9.82
34.00,17-09-2010," 885,445.47 ",0,70.71,2.59,126.15,9.82
34.00,24-09-2010," 867,539.07 ",0,69.78,2.64,126.19,9.82
34.00,1/10/2010," 865,709.11 ",0,70.13,2.62,126.23,10.21
34.00,8/10/2010," 931,710.67 ",0,65.21,2.65,126.28,10.21
34.00,15-10-2010," 888,703.62 ",0,59.57,2.73,126.33,10.21
34.00,22-10-2010," 936,293.60 ",0,58.11,2.74,126.38,10.21
34.00,29-10-2010," 926,294.02 ",0,50.78,2.72,126.44,10.21
34.00,5/11/2010," 972,292.31 ",0,52.43,2.70,126.49,10.21
34.00,12/11/2010," 979,730.78 ",0,47.20,2.74,126.55,10.21
34.00,19-11-2010," 955,766.33 ",0,40.93,2.78,126.61,10.21
34.00,26-11-2010," 1,309,476.68 ",1,41.13,2.75,126.67,10.21
34.00,3/12/2010," 1,001,512.21 ",0,34.70,2.73,126.73,10.21
34.00,10/12/2010," 1,086,661.02 ",0,41.93,2.86,126.79,10.21
34.00,17-12-2010," 1,227,148.13 ",0,42.64,2.88,126.88,10.21
34.00,24-12-2010," 1,620,748.25 ",0,42.74,2.89,126.98,10.21
34.00,31-12-2010," 902,109.69 ",1,34.11,2.96,127.09,10.21
34.00,7/1/2011," 900,646.94 ",0,24.50,2.98,127.19,10.40
34.00,14-01-2011," 898,610.33 ",0,30.75,2.99,127.30,10.40
34.00,21-01-2011," 891,025.39 ",0,39.57,3.02,127.44,10.40
34.00,28-01-2011," 836,717.75 ",0,34.68,3.02,127.58,10.40
34.00,4/2/2011," 971,932.87 ",0,23.82,3.00,127.72,10.40
34.00,11/2/2011," 1,015,654.60 ",1,28.66,3.03,127.86,10.40
34.00,18-02-2011," 1,062,629.30 ",0,45.12,3.06,128.00,10.40
34.00,25-02-2011," 953,331.45 ",0,44.57,3.09,128.13,10.40
34.00,4/3/2011," 963,910.81 ",0,46.21,3.31,128.26,10.40
34.00,11/3/2011," 943,951.67 ",0,45.87,3.46,128.40,10.40
34.00,18-03-2011," 1,014,218.80 ",0,55.58,3.50,128.51,10.40
34.00,25-03-2011," 922,898.38 ",0,53.11,3.48,128.62,10.40
34.00,1/4/2011," 884,233.67 ",0,55.46,3.52,128.72,10.58
34.00,8/4/2011," 975,479.83 ",0,58.59,3.61,128.82,10.58
34.00,15-04-2011," 941,829.00 ",0,53.30,3.72,128.91,10.58
34.00,22-04-2011," 1,051,518.45 ",0,63.83,3.78,128.96,10.58
34.00,29-04-2011," 895,973.02 ",0,57.73,3.78,129.00,10.58
34.00,6/5/2011," 965,853.58 ",0,54.40,3.87,129.04,10.58
34.00,13-05-2011," 966,232.69 ",0,63.05,3.87,129.09,10.58
34.00,20-05-2011," 945,018.83 ",0,61.47,3.88,129.08,10.58
34.00,27-05-2011," 941,311.83 ",0,65.99,3.77,129.06,10.58
34.00,3/6/2011," 947,229.24 ",0,74.64,3.68,129.05,10.58
34.00,10/6/2011," 943,912.77 ",0,74.57,3.64,129.04,10.58
34.00,17-06-2011," 968,258.09 ",0,76.58,3.62,129.04,10.58
34.00,24-06-2011," 923,795.04 ",0,77.16,3.57,129.07,10.58
34.00,1/7/2011," 911,106.22 ",0,81.96,3.50,129.09,10.64
34.00,8/7/2011," 926,934.57 ",0,80.84,3.47,129.11,10.64
34.00,15-07-2011," 903,882.96 ",0,78.09,3.56,129.13,10.64
34.00,22-07-2011," 913,236.62 ",0,80.75,3.63,129.15,10.64
34.00,29-07-2011," 851,461.90 ",0,78.04,3.66,129.17,10.64
34.00,5/8/2011," 942,236.45 ",0,76.71,3.66,129.18,10.64
34.00,12/8/2011," 956,251.18 ",0,80.23,3.62,129.20,10.64
34.00,19-08-2011," 960,418.54 ",0,77.08,3.55,129.24,10.64
34.00,26-08-2011," 871,404.60 ",0,77.27,3.52,129.28,10.64
34.00,2/9/2011," 926,455.64 ",0,78.24,3.53,129.33,10.64
34.00,9/9/2011," 930,506.14 ",1,70.05,3.55,129.37,10.64
34.00,16-09-2011," 927,249.61 ",0,64.94,3.53,129.43,10.64
34.00,23-09-2011," 902,852.73 ",0,66.23,3.47,129.52,10.64
34.00,30-09-2011," 871,847.85 ",0,69.44,3.37,129.61,10.64
34.00,7/10/2011," 954,069.45 ",0,60.42,3.30,129.69,10.15
34.00,14-10-2011," 911,788.79 ",0,54.72,3.28,129.77,10.15
34.00,21-10-2011," 953,693.23 ",0,58.93,3.36,129.78,10.15
34.00,28-10-2011," 958,063.87 ",0,54.56,3.36,129.79,10.15
34.00,4/11/2011," 992,621.93 ",0,48.04,3.32,129.81,10.15
34.00,11/11/2011," 991,570.02 ",0,41.04,3.29,129.82,10.15
34.00,18-11-2011," 947,552.44 ",0,46.00,3.29,129.83,10.15
34.00,25-11-2011," 1,345,595.82 ",1,45.99,3.23,129.84,10.15
34.00,2/12/2011," 988,742.08 ",0,39.75,3.18,129.85,10.15
34.00,9/12/2011," 1,084,243.91 ",0,24.69,3.15,129.86,10.15
34.00,16-12-2011," 1,151,052.86 ",0,32.31,3.15,129.90,10.15
34.00,23-12-2011," 1,593,655.96 ",0,32.45,3.10,129.98,10.15
34.00,30-12-2011," 965,512.36 ",1,28.84,3.12,130.07,10.15
34.00,6/1/2012," 953,844.85 ",0,36.39,3.16,130.16,9.65
34.00,13-01-2012," 913,755.12 ",0,33.99,3.26,130.24,9.65
34.00,20-01-2012," 910,899.05 ",0,39.28,3.27,130.28,9.65
34.00,27-01-2012," 872,450.37 ",0,39.81,3.29,130.31,9.65
34.00,3/2/2012," 939,367.14 ",0,38.64,3.35,130.35,9.65
34.00,10/2/2012," 1,047,658.09 ",1,36.70,3.41,130.38,9.65
34.00,17-02-2012," 1,123,446.51 ",0,37.25,3.49,130.45,9.65
34.00,24-02-2012," 950,154.24 ",0,39.89,3.54,130.55,9.65
34.00,2/3/2012," 990,263.70 ",0,42.74,3.62,130.65,9.65
34.00,9/3/2012," 976,393.43 ",0,42.70,3.67,130.74,9.65
34.00,16-03-2012," 999,298.43 ",0,48.09,3.71,130.83,9.65
34.00,23-03-2012," 945,143.33 ",0,47.93,3.76,130.90,9.65
34.00,30-03-2012," 938,861.77 ",0,59.29,3.82,130.97,9.65
34.00,6/4/2012," 1,091,020.37 ",0,54.42,3.86,131.04,9.58
34.00,13-04-2012," 987,353.65 ",0,59.12,3.88,131.11,9.58
34.00,20-04-2012," 977,628.78 ",0,55.34,3.86,131.12,9.58
34.00,27-04-2012," 940,299.87 ",0,66.49,3.81,131.13,9.58
34.00,4/5/2012," 991,104.40 ",0,65.04,3.75,131.14,9.58
34.00,11/5/2012," 949,625.52 ",0,61.92,3.69,131.15,9.58
34.00,18-05-2012," 998,672.85 ",0,64.97,3.62,131.10,9.58
34.00,25-05-2012," 1,015,737.61 ",0,72.42,3.55,131.03,9.58
34.00,1/6/2012," 977,062.44 ",0,70.41,3.48,130.96,9.58
34.00,8/6/2012," 999,511.29 ",0,75.35,3.43,130.89,9.58
34.00,15-06-2012," 982,345.51 ",0,76.48,3.37,130.83,9.58
34.00,22-06-2012," 1,000,285.10 ",0,78.85,3.33,130.79,9.58
34.00,29-06-2012," 942,970.63 ",0,81.91,3.26,130.76,9.58
34.00,6/7/2012," 1,007,867.68 ",0,77.95,3.19,130.72,9.29
34.00,13-07-2012," 954,677.75 ",0,74.02,3.22,130.68,9.29
34.00,20-07-2012," 950,929.59 ",0,77.70,3.26,130.70,9.29
34.00,27-07-2012," 917,883.79 ",0,77.30,3.36,130.72,9.29
34.00,3/8/2012," 973,250.41 ",0,78.93,3.37,130.74,9.29
34.00,10/8/2012," 1,004,523.59 ",0,78.26,3.48,130.76,9.29
34.00,17-08-2012," 1,013,820.86 ",0,77.78,3.55,130.79,9.29
34.00,24-08-2012," 926,250.21 ",0,72.44,3.61,130.84,9.29
34.00,31-08-2012," 933,487.71 ",0,75.89,3.65,130.89,9.29
34.00,7/9/2012," 976,415.56 ",1,78.26,3.71,130.93,9.29
34.00,14-09-2012," 955,211.70 ",0,64.28,3.71,130.98,9.29
34.00,21-09-2012," 943,047.78 ",0,66.08,3.72,131.01,9.29
34.00,28-09-2012," 928,629.31 ",0,67.06,3.67,131.04,9.29
34.00,5/10/2012," 968,896.68 ",0,65.41,3.62,131.08,8.84
34.00,12/10/2012," 948,613.39 ",0,59.94,3.60,131.11,8.84
34.00,19-10-2012," 963,516.28 ",0,58.47,3.61,131.15,8.84
34.00,26-10-2012," 956,987.81 ",0,57.95,3.51,131.19,8.84
35.00,5/2/2010," 1,230,613.50 ",0,27.19,2.78,135.35,9.26
35.00,12/2/2010," 1,168,815.31 ",1,29.81,2.77,135.41,9.26
35.00,19-02-2010," 1,270,658.64 ",0,32.44,2.75,135.47,9.26
35.00,26-02-2010," 1,020,651.74 ",0,36.00,2.75,135.52,9.26
35.00,5/3/2010," 1,162,610.27 ",0,38.07,2.78,135.57,9.26
35.00,12/3/2010," 1,150,344.39 ",0,45.98,2.82,135.63,9.26
35.00,19-03-2010," 1,117,536.09 ",0,49.04,2.84,135.67,9.26
35.00,26-03-2010," 1,078,900.44 ",0,52.34,2.85,135.71,9.26
35.00,2/4/2010," 1,189,556.47 ",0,46.90,2.85,135.75,9.05
35.00,9/4/2010," 1,198,014.97 ",0,62.62,2.87,135.79,9.05
35.00,16-04-2010," 1,084,487.55 ",0,54.95,2.90,135.83,9.05
35.00,23-04-2010," 1,110,827.48 ",0,53.91,2.90,135.87,9.05
35.00,30-04-2010," 1,096,930.65 ",0,53.55,2.92,135.92,9.05
35.00,7/5/2010," 1,182,099.88 ",0,69.02,2.97,135.96,9.05
35.00,14-05-2010," 1,104,277.57 ",0,53.82,2.98,136.01,9.05
35.00,21-05-2010," 1,078,182.18 ",0,63.31,2.96,136.08,9.05
35.00,28-05-2010," 1,223,777.48 ",0,67.88,2.90,136.15,9.05
35.00,4/6/2010," 1,282,378.71 ",0,74.29,2.85,136.22,9.05
35.00,11/6/2010," 1,160,412.71 ",0,68.90,2.81,136.29,9.05
35.00,18-06-2010," 1,198,025.76 ",0,70.00,2.78,136.32,9.05
35.00,25-06-2010," 1,230,245.74 ",0,78.02,2.81,136.35,9.05
35.00,2/7/2010," 1,245,827.08 ",0,76.25,2.82,136.37,8.86
35.00,9/7/2010," 1,268,766.76 ",0,82.69,2.79,136.40,8.86
35.00,16-07-2010," 1,124,414.87 ",0,78.26,2.78,136.42,8.86
35.00,23-07-2010," 1,121,756.43 ",0,81.56,2.77,136.44,8.86
35.00,30-07-2010," 1,139,131.78 ",0,79.78,2.78,136.46,8.86
35.00,6/8/2010," 1,180,183.39 ",0,77.45,2.78,136.47,8.86
35.00,13-08-2010," 1,090,587.50 ",0,77.36,2.81,136.49,8.86
35.00,20-08-2010," 1,033,719.50 ",0,75.16,2.78,136.52,8.86
35.00,27-08-2010," 917,693.06 ",0,70.31,2.76,136.56,8.86
35.00,3/9/2010," 948,660.79 ",0,78.52,2.72,136.59,8.86
35.00,10/9/2010," 961,685.98 ",1,70.38,2.70,136.62,8.86
35.00,17-09-2010," 831,443.61 ",0,64.50,2.71,136.63,8.86
35.00,24-09-2010," 758,069.78 ",0,67.08,2.71,136.63,8.86
35.00,1/10/2010," 771,065.21 ",0,70.19,2.71,136.63,8.76
35.00,8/10/2010," 874,615.32 ",0,57.78,2.76,136.63,8.76
35.00,15-10-2010," 798,376.99 ",0,58.38,2.87,136.64,8.76
35.00,22-10-2010," 827,705.82 ",0,52.82,2.92,136.69,8.76
35.00,29-10-2010," 857,797.33 ",0,61.02,2.92,136.74,8.76
35.00,5/11/2010," 843,755.12 ",0,45.91,2.92,136.79,8.76
35.00,12/11/2010," 870,914.69 ",0,45.90,2.93,136.83,8.76
35.00,19-11-2010," 846,850.35 ",0,50.81,3.00,136.77,8.76
35.00,26-11-2010," 1,781,866.98 ",1,46.67,3.04,136.69,8.76
35.00,3/12/2010," 982,598.88 ",0,41.81,3.05,136.61,8.76
35.00,10/12/2010," 1,108,580.19 ",0,30.83,3.11,136.53,8.76
35.00,17-12-2010," 1,314,987.40 ",0,31.62,3.14,136.53,8.76
35.00,24-12-2010," 1,779,236.54 ",0,31.34,3.14,136.60,8.76
35.00,31-12-2010," 576,332.05 ",1,29.59,3.18,136.67,8.76
35.00,7/1/2011," 649,289.75 ",0,34.42,3.19,136.73,8.55
35.00,14-01-2011," 687,670.78 ",0,25.70,3.21,136.80,8.55
35.00,21-01-2011," 659,902.07 ",0,30.13,3.23,136.89,8.55
35.00,28-01-2011," 633,289.78 ",0,23.64,3.24,136.97,8.55
35.00,4/2/2011," 747,577.05 ",0,28.70,3.23,137.05,8.55
35.00,11/2/2011," 859,258.17 ",1,30.45,3.24,137.14,8.55
35.00,18-02-2011," 865,305.88 ",0,39.32,3.25,137.25,8.55
35.00,25-02-2011," 841,129.26 ",0,33.05,3.27,137.38,8.55
35.00,4/3/2011," 850,448.54 ",0,36.99,3.43,137.50,8.55
35.00,11/3/2011," 830,601.39 ",0,43.64,3.58,137.63,8.55
35.00,18-03-2011," 800,662.82 ",0,46.65,3.63,137.74,8.55
35.00,25-03-2011," 762,184.10 ",0,40.11,3.63,137.85,8.55
35.00,1/4/2011," 762,620.94 ",0,37.27,3.64,137.96,8.51
35.00,8/4/2011," 813,352.41 ",0,46.87,3.72,138.06,8.51
35.00,15-04-2011," 795,157.20 ",0,52.24,3.82,138.16,8.51
35.00,22-04-2011," 841,778.34 ",0,50.02,3.89,138.25,8.51
35.00,29-04-2011," 811,824.06 ",0,61.71,3.96,138.33,8.51
35.00,6/5/2011," 835,181.18 ",0,56.48,4.05,138.41,8.51
35.00,13-05-2011," 826,155.95 ",0,60.07,4.07,138.50,8.51
35.00,20-05-2011," 776,838.56 ",0,60.22,4.06,138.59,8.51
35.00,27-05-2011," 850,708.60 ",0,66.43,3.99,138.68,8.51
35.00,3/6/2011," 955,466.84 ",0,74.17,3.92,138.77,8.51
35.00,10/6/2011," 855,130.21 ",0,73.26,3.88,138.86,8.51
35.00,17-06-2011," 828,594.86 ",0,67.03,3.84,139.00,8.51
35.00,24-06-2011," 849,397.57 ",0,72.02,3.80,139.18,8.51
35.00,1/7/2011," 874,453.88 ",0,73.76,3.75,139.36,8.68
35.00,8/7/2011," 827,717.85 ",0,76.87,3.71,139.54,8.68
35.00,15-07-2011," 813,845.50 ",0,77.83,3.76,139.70,8.68
35.00,22-07-2011," 820,188.42 ",0,82.28,3.81,139.80,8.68
35.00,29-07-2011," 770,820.27 ",0,79.41,3.83,139.89,8.68
35.00,5/8/2011," 826,820.71 ",0,78.14,3.84,139.99,8.68
35.00,12/8/2011," 819,911.89 ",0,76.67,3.81,140.09,8.68
35.00,19-08-2011," 820,288.35 ",0,72.97,3.75,140.13,8.68
35.00,26-08-2011," 897,037.25 ",0,72.88,3.70,140.16,8.68
35.00,2/9/2011," 813,486.55 ",0,71.44,3.70,140.20,8.68
35.00,9/9/2011," 922,440.64 ",1,70.93,3.74,140.23,8.68
35.00,16-09-2011," 738,792.11 ",0,69.65,3.74,140.27,8.68
35.00,23-09-2011," 705,802.45 ",0,63.61,3.71,140.33,8.68
35.00,30-09-2011," 749,676.95 ",0,70.92,3.65,140.38,8.68
35.00,7/10/2011," 791,637.53 ",0,56.91,3.58,140.43,8.75
35.00,14-10-2011," 772,859.25 ",0,64.78,3.54,140.48,8.75
35.00,21-10-2011," 811,328.40 ",0,59.62,3.57,140.46,8.75
35.00,28-10-2011," 808,821.50 ",0,51.81,3.57,140.44,8.75
35.00,4/11/2011," 653,468.75 ",0,44.46,3.55,140.43,8.75
35.00,11/11/2011," 880,576.33 ",0,49.69,3.53,140.41,8.75
35.00,18-11-2011," 820,964.10 ",0,51.42,3.53,140.41,8.75
35.00,25-11-2011," 1,733,822.40 ",1,47.88,3.49,140.42,8.75
35.00,2/12/2011," 903,606.03 ",0,50.55,3.45,140.43,8.75
35.00,9/12/2011," 948,964.99 ",0,46.28,3.42,140.44,8.75
35.00,16-12-2011," 1,115,255.65 ",0,40.68,3.41,140.47,8.75
35.00,23-12-2011," 1,550,214.02 ",0,41.59,3.39,140.53,8.75
35.00,30-12-2011," 904,650.55 ",1,37.85,3.39,140.59,8.75
35.00,6/1/2012," 671,708.09 ",0,35.80,3.42,140.65,8.74
35.00,13-01-2012," 625,135.11 ",0,41.30,3.51,140.70,8.74
35.00,20-01-2012," 669,850.04 ",0,30.35,3.53,140.81,8.74
35.00,27-01-2012," 588,722.99 ",0,36.96,3.57,140.91,8.74
35.00,3/2/2012," 746,901.03 ",0,42.52,3.62,141.02,8.74
35.00,10/2/2012," 849,779.14 ",1,37.86,3.64,141.12,8.74
35.00,17-02-2012," 824,568.39 ",0,37.24,3.70,141.21,8.74
35.00,24-02-2012," 805,028.74 ",0,41.74,3.74,141.30,8.74
35.00,2/3/2012," 766,571.10 ",0,40.07,3.82,141.39,8.74
35.00,9/3/2012," 796,351.35 ",0,44.32,3.85,141.47,8.74
35.00,16-03-2012," 793,045.82 ",0,49.60,3.86,141.55,8.74
35.00,23-03-2012," 760,671.10 ",0,57.30,3.90,141.63,8.74
35.00,30-03-2012," 744,525.69 ",0,49.40,3.95,141.70,8.74
35.00,6/4/2012," 860,293.46 ",0,48.73,4.00,141.77,8.88
35.00,13-04-2012," 788,633.42 ",0,52.22,4.04,141.84,8.88
35.00,20-04-2012," 794,660.24 ",0,62.62,4.03,141.90,8.88
35.00,27-04-2012," 721,212.45 ",0,52.33,4.00,141.96,8.88
35.00,4/5/2012," 772,036.60 ",0,53.68,3.95,142.02,8.88
35.00,11/5/2012," 802,383.63 ",0,58.97,3.89,142.08,8.88
35.00,18-05-2012," 819,196.68 ",0,65.15,3.85,142.10,8.88
35.00,25-05-2012," 822,167.17 ",0,64.77,3.80,142.10,8.88
35.00,1/6/2012," 932,195.52 ",0,73.40,3.74,142.11,8.88
35.00,8/6/2012," 873,415.01 ",0,64.05,3.69,142.12,8.88
35.00,15-06-2012," 848,289.41 ",0,69.52,3.62,142.13,8.88
35.00,22-06-2012," 911,696.00 ",0,73.23,3.56,142.16,8.88
35.00,29-06-2012," 892,133.41 ",0,73.94,3.51,142.19,8.88
35.00,6/7/2012," 985,479.64 ",0,82.08,3.48,142.22,8.84
35.00,13-07-2012," 825,763.48 ",0,78.95,3.52,142.25,8.84
35.00,20-07-2012," 841,224.74 ",0,78.64,3.57,142.23,8.84
35.00,27-07-2012," 808,030.15 ",0,76.01,3.65,142.21,8.84
35.00,3/8/2012," 866,216.36 ",0,75.22,3.65,142.19,8.84
35.00,10/8/2012," 888,368.80 ",0,78.44,3.72,142.17,8.84
35.00,17-08-2012," 887,979.47 ",0,76.51,3.81,142.22,8.84
35.00,24-08-2012," 895,274.72 ",0,72.93,3.83,142.31,8.84
35.00,31-08-2012," 931,278.97 ",0,75.00,3.87,142.41,8.84
35.00,7/9/2012," 984,833.35 ",1,76.00,3.91,142.50,8.84
35.00,14-09-2012," 821,568.64 ",0,68.72,3.95,142.59,8.84
35.00,21-09-2012," 772,302.94 ",0,66.10,4.04,142.68,8.84
35.00,28-09-2012," 814,099.86 ",0,64.92,4.00,142.77,8.84
35.00,5/10/2012," 866,064.40 ",0,64.50,3.99,142.85,8.67
35.00,12/10/2012," 873,643.14 ",0,55.40,4.00,142.94,8.67
35.00,19-10-2012," 829,284.67 ",0,56.53,3.97,142.86,8.67
35.00,26-10-2012," 865,137.60 ",0,58.99,3.88,142.76,8.67
36.00,5/2/2010," 467,546.74 ",0,45.97,2.55,209.85,8.55
36.00,12/2/2010," 469,563.70 ",1,46.11,2.54,210.00,8.55
36.00,19-02-2010," 470,281.03 ",0,45.66,2.47,210.05,8.55
36.00,26-02-2010," 447,519.44 ",0,50.87,2.52,210.08,8.55
36.00,5/3/2010," 480,203.43 ",0,51.33,2.57,210.11,8.55
36.00,12/3/2010," 441,434.20 ",0,61.96,2.62,210.14,8.55
36.00,19-03-2010," 428,851.99 ",0,59.56,2.70,209.98,8.55
36.00,26-03-2010," 404,438.51 ",0,55.76,2.71,209.79,8.55
36.00,2/4/2010," 435,972.82 ",0,63.43,2.71,209.59,8.46
36.00,9/4/2010," 453,016.91 ",0,68.54,2.74,209.40,8.46
36.00,16-04-2010," 483,699.56 ",0,66.74,2.77,209.27,8.46
36.00,23-04-2010," 434,116.80 ",0,68.03,2.76,209.22,8.46
36.00,30-04-2010," 457,899.64 ",0,70.90,2.73,209.17,8.46
36.00,7/5/2010," 489,372.02 ",0,75.56,2.79,209.12,8.46
36.00,14-05-2010," 476,733.74 ",0,77.53,2.81,209.12,8.46
36.00,21-05-2010," 474,917.98 ",0,77.34,2.77,209.39,8.46
36.00,28-05-2010," 447,050.42 ",0,80.87,2.72,209.67,8.46
36.00,4/6/2010," 471,088.88 ",0,79.93,2.66,209.94,8.46
36.00,11/6/2010," 467,711.18 ",0,82.30,2.62,210.21,8.46
36.00,18-06-2010," 485,694.72 ",0,84.37,2.57,210.21,8.46
36.00,25-06-2010," 434,879.87 ",0,84.14,2.60,210.10,8.46
36.00,2/7/2010," 434,252.15 ",0,81.85,2.61,209.98,8.36
36.00,9/7/2010," 471,713.59 ",0,81.74,2.60,209.87,8.36
36.00,16-07-2010," 466,962.04 ",0,84.43,2.56,209.86,8.36
36.00,23-07-2010," 452,021.20 ",0,82.60,2.54,210.00,8.36
36.00,30-07-2010," 432,451.91 ",0,81.88,2.60,210.13,8.36
36.00,6/8/2010," 467,442.94 ",0,85.49,2.57,210.26,8.36
36.00,13-08-2010," 470,436.80 ",0,86.06,2.64,210.39,8.36
36.00,20-08-2010," 437,949.90 ",0,85.54,2.60,210.36,8.36
36.00,27-08-2010," 412,050.73 ",0,84.62,2.56,210.33,8.36
36.00,3/9/2010," 431,294.45 ",0,82.29,2.53,210.30,8.36
36.00,10/9/2010," 434,471.38 ",1,80.58,2.51,210.26,8.36
36.00,17-09-2010," 454,694.21 ",0,82.10,2.55,210.29,8.36
36.00,24-09-2010," 419,348.59 ",0,79.17,2.58,210.37,8.36
36.00,1/10/2010," 422,169.47 ",0,74.66,2.57,210.44,8.48
36.00,8/10/2010," 444,351.61 ",0,66.34,2.60,210.51,8.48
36.00,15-10-2010," 453,308.15 ",0,71.57,2.71,210.58,8.48
36.00,22-10-2010," 424,956.30 ",0,72.24,2.70,210.63,8.48
36.00,29-10-2010," 392,654.26 ",0,76.22,2.68,210.67,8.48
36.00,5/11/2010," 405,860.37 ",0,62.72,2.66,210.72,8.48
36.00,12/11/2010," 425,804.80 ",0,61.97,2.71,210.77,8.48
36.00,19-11-2010," 411,615.71 ",0,56.73,2.74,210.65,8.48
36.00,26-11-2010," 408,891.49 ",1,67.73,2.73,210.52,8.48
36.00,3/12/2010," 360,266.09 ",0,54.44,2.69,210.38,8.48
36.00,10/12/2010," 404,545.03 ",0,51.83,2.81,210.24,8.48
36.00,17-12-2010," 410,214.70 ",0,56.73,2.85,210.18,8.48
36.00,24-12-2010," 422,093.59 ",0,59.10,2.86,210.18,8.48
36.00,31-12-2010," 359,310.65 ",1,52.88,2.95,210.18,8.48
36.00,7/1/2011," 384,659.85 ",0,54.11,2.94,210.18,8.40
36.00,14-01-2011," 410,497.73 ",0,42.87,2.97,210.24,8.40
36.00,21-01-2011," 399,191.05 ",0,51.18,2.98,210.60,8.40
36.00,28-01-2011," 372,174.12 ",0,48.74,3.00,210.97,8.40
36.00,4/2/2011," 417,521.70 ",0,46.68,2.98,211.33,8.40
36.00,11/2/2011," 401,501.20 ",1,41.16,3.01,211.70,8.40
36.00,18-02-2011," 427,175.03 ",0,57.48,3.02,212.01,8.40
