ProductID,Weight,FatContent,ProductVisibility,ProductType,MRP, Sales ,OutletID,Date,OutletSize,LocationType,OutletType
NCC43,,Low Fat,0.16,Household,250.51,2505066,OUT019,6/7/1905,Small,Tier 1,Grocery Store
NCA42,6.97,Low Fat,0.03,Household,156.76,1567604,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDC10,9.8,Regular,0.07,Snack Foods,118.51,1185098,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDC16,11.5,Regular,0.02,Dairy,87.65,876540,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
NCL17,7.39,Low Fat,0.07,Health and Hygiene,140.68,1406812,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDA51,8.05,Regular,0.16,Dairy,114.35,1143518,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDW01,14.5,Low Fat,0.06,Canned,152.47,1524682,OUT017,6/29/1905,,Tier 2,Supermarket Type1
NCF30,17,Low Fat,0.13,Household,127.84,1278362,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDN49,17.25,Regular,0.13,Breakfast,41.85,418480,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDY20,12.5,Regular,0.08,Fruits and Vegetables,89.85,898488,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDC15,18.1,Low Fat,0.18,Dairy,156.53,1565288,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDY24,4.88,Regular,0.13,Baking Goods,53.33,533298,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
NCG43,20.2,Low Fat,0,Household,94.45,944462,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDA48,12.1,Low Fat,0.11,Baking Goods,223.01,2230114,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
NCF55,6.68,Low Fat,0.02,Household,36.79,367874,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDL38,13.8,Regular,0.01,Canned,89.72,897172,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
NCQ29,12,Low Fat,0.1,Health and Hygiene,258.73,2587278,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDC34,16,Regular,0.17,Snack Foods,156.8,1567972,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDP36,,Regular,0,Baking Goods,51.9,519008,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDN50,16.85,Regular,0,Canned,93.71,937120,OUT010,6/20/1905,,Tier 3,Grocery Store
FDO23,17.85,Low Fat,0.15,Breads,94.44,944436,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDT56,16,Regular,0.12,Fruits and Vegetables,58.22,582246,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDT13,,Low Fat,0.02,Canned,188.52,1885214,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDZ03,13.65,Regular,0.08,Dairy,187.62,1876240,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDQ03,15,Regular,0.13,Meat,235.42,2354248,OUT010,6/20/1905,,Tier 3,Grocery Store
FDU44,12.15,reg,0.06,Fruits and Vegetables,161.56,1615552,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDD03,13.3,Low Fat,0.08,Dairy,231.03,2310300,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
NCH30,17.1,Low Fat,0.07,Household,112.29,1122860,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDS60,20.85,Low Fat,0.05,Baking Goods,179.77,1797660,OUT010,6/20/1905,,Tier 3,Grocery Store
FDG08,13.15,Regular,0.17,Fruits and Vegetables,171.68,1716764,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDX38,10.5,Regular,0.05,Dairy,47.54,475376,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDD22,10,Low Fat,0.1,Snack Foods,113.55,1135544,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDW51,6.16,Regular,0.09,Meat,211.46,2114560,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDL09,19.6,Regular,0.13,Snack Foods,169.48,1694816,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDZ60,20.5,Low Fat,0.12,Baking Goods,107.96,1079596,OUT045,6/24/1905,,Tier 2,Supermarket Type1
NCH07,13.15,Low Fat,0.09,Household,159.16,1591604,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
NCQ41,14.8,Low Fat,0.02,Health and Hygiene,196.98,1969794,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDW04,8.99,Regular,0.06,Frozen Foods,128.13,1281310,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDI08,,reg,0.07,Fruits and Vegetables,249.01,2490092,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDR19,,Regular,0.28,Fruits and Vegetables,147.31,1473102,OUT019,6/7/1905,Small,Tier 1,Grocery Store
FDV13,17.35,reg,0.03,Canned,86.09,860856,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDB52,17.75,Low Fat,0.03,Dairy,256.67,2566672,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDZ48,,Low Fat,0.08,Baking Goods,111.65,1116544,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
NCO14,9.6,Low Fat,0.03,Household,45.71,457086,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDZ50,12.8,Regular,0.08,Dairy,184.56,1845608,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDN27,,LF,0.07,Meat,116.98,1169808,OUT019,6/7/1905,Small,Tier 1,Grocery Store
FDQ60,6.2,Regular,0.11,Baking Goods,121.91,1219098,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDR49,8.71,Low Fat,0.14,Canned,46.34,463376,OUT017,6/29/1905,,Tier 2,Supermarket Type1
DRJ35,,Low Fat,0.05,Hard Drinks,62.39,623878,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
DRI49,14.15,Low Fat,0.18,Soft Drinks,82.13,821276,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDB47,8.8,Low Fat,0.07,Snack Foods,210.06,2100612,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDP37,15.6,LF,0.24,Breakfast,126.5,1264994,OUT010,6/20/1905,,Tier 3,Grocery Store
FDR26,20.7,Low Fat,0.04,Dairy,176.2,1762028,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDY31,,Low Fat,0.08,Fruits and Vegetables,145.74,1457418,OUT019,6/7/1905,Small,Tier 1,Grocery Store
FDC11,20.5,Low Fat,0.14,Starchy Foods,89.52,895172,OUT045,6/24/1905,,Tier 2,Supermarket Type1
DRP47,15.75,Low Fat,0,Hard Drinks,250.44,2504382,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
NCY54,8.43,Low Fat,0.18,Household,171.14,1711422,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDR27,15.1,Regular,0.1,Meat,132.49,1324942,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDQ21,,Low Fat,0.03,Snack Foods,122.88,1228756,OUT019,6/7/1905,Small,Tier 1,Grocery Store
NCQ29,12,Low Fat,0.1,Health and Hygiene,262.03,2620278,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDJ02,17.2,Regular,0,Canned,147.04,1470418,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDE21,12.8,Low Fat,0.02,Fruits and Vegetables,114.15,1141492,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDM39,6.42,Low Fat,0.05,Dairy,178.2,1782002,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDZ01,8.98,Regular,0.01,Canned,101.8,1017990,OUT017,6/29/1905,,Tier 2,Supermarket Type1
NCB19,6.53,Low Fat,0.09,Household,86.19,861882,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDU03,18.7,Regular,0.09,Meat,181.73,1817292,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDP27,8.16,Low Fat,0.12,Meat,187.85,1878530,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
DRF01,5.66,Low Fat,0.18,Soft Drinks,145.41,1454102,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDM03,12.65,Low Fat,0.12,Meat,107.69,1076938,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDV01,19.2,Regular,0.08,Canned,155.73,1557314,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDS16,15.15,Regular,0.07,Frozen Foods,146.08,1460760,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDO45,13.15,Regular,0.04,Snack Foods,89.19,891856,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
NCX06,17.6,Low Fat,0.02,Household,180.9,1808976,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDP13,8.1,Regular,0.13,Canned,38.95,389480,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
NCR38,17.25,Low Fat,0.11,Household,252.47,2524724,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDA01,15,Regular,0.05,Canned,57.59,575904,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDT26,18.85,Regular,0.07,Dairy,118.04,1180440,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDD44,,Regular,0.08,Fruits and Vegetables,258.36,2583646,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDB26,14,Regular,0.03,Canned,53.86,538640,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDP45,,Regular,0.05,Snack Foods,250.47,2504724,OUT019,6/7/1905,Small,Tier 1,Grocery Store
NCP55,14.65,Low Fat,0.01,Others,56.56,565614,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDT23,7.72,Regular,0.08,Breads,77.8,777986,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDO51,6.79,Regular,0.04,Meat,41.41,414112,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDA44,19.7,Low Fat,0.05,Fruits and Vegetables,57.29,572930,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
NCJ31,19.2,Low Fat,0.18,Others,239.92,2399196,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDX37,16.2,LF,0.06,Canned,99.47,994700,OUT045,6/24/1905,,Tier 2,Supermarket Type1
NCD18,16,Low Fat,0,Household,229.37,2293668,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDN40,,Low Fat,0.09,Frozen Foods,154.1,1540998,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDL33,7.24,Low Fat,0.1,Snack Foods,194.95,1949452,OUT017,6/29/1905,,Tier 2,Supermarket Type1
DRF48,5.73,Low Fat,0.05,Soft Drinks,188.49,1884898,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDW08,12.1,Low Fat,0.15,Fruits and Vegetables,105.13,1051280,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDX39,14.3,Regular,0.05,Meat,212.96,2129586,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDB38,19.5,Regular,0,Canned,161.39,1613920,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDY46,18.6,LF,0.05,Snack Foods,186.09,1860898,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
NCB06,17.6,Low Fat,0.08,Health and Hygiene,158.49,1584920,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDA34,11.5,Low Fat,0.01,Starchy Foods,172.81,1728080,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDA35,14.85,Regular,0.05,Baking Goods,120.51,1205072,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDQ07,15.1,Regular,0.09,Fruits and Vegetables,219.15,2191456,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDU32,8.79,Low Fat,0.03,Fruits and Vegetables,122.14,1221414,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDU26,16.7,Regular,0.04,Dairy,121.18,1211782,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDU13,8.36,Low Fat,0.31,Canned,146.54,1465418,OUT010,6/20/1905,,Tier 3,Grocery Store
FDO09,13.5,Regular,0.13,Snack Foods,263.69,2636910,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDW03,,Regular,0.04,Meat,102.83,1028306,OUT019,6/7/1905,Small,Tier 1,Grocery Store
FDB38,19.5,Regular,0.03,Canned,160.59,1605920,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDL26,18,Low Fat,0.12,Canned,154.9,1548972,OUT010,6/20/1905,,Tier 3,Grocery Store
NCN43,12.15,Low Fat,0.01,Others,123.67,1236730,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDH08,7.51,Low Fat,0.02,Fruits and Vegetables,231.2,2312010,OUT045,6/24/1905,,Tier 2,Supermarket Type1
NCC31,,Low Fat,0.03,Household,157.6,1575972,OUT019,6/7/1905,Small,Tier 1,Grocery Store
FDH14,17.1,Regular,0.05,Canned,139.58,1395838,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDL40,17.7,low fat,0,Frozen Foods,98.44,984410,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDD20,14.15,Low Fat,0.02,Fruits and Vegetables,122.9,1229046,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
NCV53,8.27,Low Fat,0.02,Health and Hygiene,240.49,2404880,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDD16,20.5,Low Fat,0.04,Frozen Foods,73.47,734696,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDP24,20.6,Low Fat,0.08,Baking Goods,120.08,1200756,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDQ25,8.63,Regular,0.03,Canned,172.94,1729422,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDM38,5.89,Regular,0.09,Canned,53,529982,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
NCT18,14.6,Low Fat,0.1,Household,179.6,1795976,OUT010,6/20/1905,,Tier 3,Grocery Store
FDM34,19,Low Fat,0.07,Snack Foods,132.56,1325626,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
DRH37,17.6,Low Fat,0.07,Soft Drinks,166.45,1664526,OUT010,6/20/1905,,Tier 3,Grocery Store
NCE07,8.18,Low Fat,0.01,Household,143.42,1434154,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDG12,6.64,Regular,0.01,Baking Goods,118.91,1189098,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDB59,18.25,Low Fat,0.03,Snack Foods,198.41,1984084,OUT010,6/20/1905,,Tier 3,Grocery Store
FDS10,19.2,Low Fat,0,Snack Foods,179.13,1791318,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDN21,18.6,Low Fat,0,Snack Foods,161.52,1615236,OUT010,6/20/1905,,Tier 3,Grocery Store
FDM02,12.5,reg,0.07,Canned,88.42,884198,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDO44,12.6,Low Fat,0.09,Fruits and Vegetables,112.32,1123228,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
NCN17,11,Low Fat,0.06,Health and Hygiene,102.34,1023358,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDH16,10.5,Low Fat,0.05,Frozen Foods,91.88,918830,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDL44,18.25,Low Fat,0.01,Fruits and Vegetables,160.39,1603894,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDY47,8.6,Regular,0.05,Breads,128.23,1282310,OUT017,6/29/1905,,Tier 2,Supermarket Type1
DRI39,13.8,Low Fat,0.1,Dairy,54.99,549930,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
NCX54,9.2,Low Fat,0.05,Household,104.36,1043622,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDE59,12.15,Low Fat,0.06,Starchy Foods,36.25,362532,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDO46,9.6,Regular,0.01,Snack Foods,188.69,1886872,OUT045,6/24/1905,,Tier 2,Supermarket Type1
DRE13,6.28,Low Fat,0.03,Soft Drinks,88.02,880198,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDW14,8.3,Regular,0.04,Dairy,88.72,887198,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDF35,15,Low Fat,0.15,Starchy Foods,107.79,1077938,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDO50,,Low Fat,0.14,Canned,90.38,903804,OUT019,6/7/1905,Small,Tier 1,Grocery Store
DRF49,7.27,Low Fat,0.07,Soft Drinks,114.95,1149518,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDT60,12,low fat,0.08,Baking Goods,125.84,1258388,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDP38,10.1,Low Fat,0.03,Canned,48.7,487008,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDA31,,Low Fat,0.11,Fruits and Vegetables,172.61,1726080,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDY52,6.37,Low Fat,0.01,Frozen Foods,62.55,625536,OUT010,6/20/1905,,Tier 3,Grocery Store
FDD03,,Low Fat,0.08,Dairy,231.93,2319300,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDN52,9.4,Regular,0.13,Frozen Foods,85.32,853198,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDU20,19.35,Regular,0.04,Fruits and Vegetables,119.61,1196098,OUT010,6/20/1905,,Tier 3,Grocery Store
FDD22,10,Low Fat,0.1,Snack Foods,110.05,1100544,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
NCB55,,Low Fat,0.28,Household,58.46,584562,OUT019,6/7/1905,Small,Tier 1,Grocery Store
FDN27,20.85,Low Fat,0.04,Meat,118.98,1189808,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDD16,20.5,Low Fat,0.04,Frozen Foods,76.57,765696,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDW48,18,Low Fat,0.01,Baking Goods,78.96,789618,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
DRN35,8.01,Low Fat,0.07,Hard Drinks,35.05,350532,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDX25,16.7,Low Fat,0.1,Canned,180.73,1807292,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
DRD49,9.9,Low Fat,0.17,Soft Drinks,236.46,2364564,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDE21,,Low Fat,0.04,Fruits and Vegetables,114.25,1142492,OUT019,6/7/1905,Small,Tier 1,Grocery Store
FDN44,13.15,Low Fat,0.02,Fruits and Vegetables,158.69,1586920,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
DRC01,5.92,Regular,0.02,Soft Drinks,47.57,475692,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
NCK30,14.85,Low Fat,0.06,Household,252.37,2523698,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDU39,18.85,Low Fat,0.04,Meat,58.76,587562,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDB49,8.3,Regular,0.03,Baking Goods,98.74,987384,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDS12,9.1,Low Fat,0.17,Baking Goods,125.84,1258362,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDR57,5.68,Regular,0.02,Snack Foods,156.83,1568288,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDX22,,Regular,0.02,Snack Foods,208.99,2089928,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDC60,5.43,Regular,0.11,Baking Goods,90.35,903514,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
NCE42,21.1,Low Fat,0.01,Household,232.6,2325958,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
NCK42,7.48,Low Fat,0.01,Household,216.22,2162192,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
DRE01,10.1,Low Fat,0.17,Soft Drinks,242.85,2428512,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDE57,9.6,Low Fat,0.04,Fruits and Vegetables,141.22,1412154,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
DRK59,,Low Fat,0,Hard Drinks,234.16,2341616,OUT019,6/7/1905,Small,Tier 1,Grocery Store
FDB10,,Low Fat,0.07,Snack Foods,235.56,2355590,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDQ25,8.63,Regular,0.03,Canned,173.64,1736422,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDY26,20.6,Regular,0.03,Dairy,210.32,2103244,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDG28,9.29,Regular,0.05,Frozen Foods,243.61,2436144,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDM14,13.8,Low Fat,0.01,Canned,108.43,1084254,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
NCH29,5.51,LF,0.03,Health and Hygiene,98.77,987726,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDD48,10.4,Low Fat,0.03,Baking Goods,114.92,1149176,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDC17,12.15,Low Fat,0.02,Frozen Foods,210.39,2103928,OUT045,6/24/1905,,Tier 2,Supermarket Type1
DRH49,,Low Fat,0,Soft Drinks,82.36,823592,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDN44,13.15,Low Fat,0.02,Fruits and Vegetables,160.29,1602920,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDC29,8.39,Regular,0.02,Frozen Foods,114.02,1140176,OUT045,6/24/1905,,Tier 2,Supermarket Type1
DRK01,,Low Fat,0.11,Soft Drinks,93.44,934436,OUT019,6/7/1905,Small,Tier 1,Grocery Store
FDD48,10.4,LF,0.03,Baking Goods,114.22,1142176,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDB59,18.25,LF,0,Snack Foods,198.91,1989084,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDY45,17.5,Low Fat,0.04,Snack Foods,252.94,2529356,OUT010,6/20/1905,,Tier 3,Grocery Store
FDX60,14.35,Low Fat,0.08,Baking Goods,78,779960,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDT09,15.15,Regular,0.02,Snack Foods,131.53,1315284,OUT010,6/20/1905,,Tier 3,Grocery Store
DRB24,8.79,Low Fat,0.02,Soft Drinks,153.57,1535656,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDL13,13.85,Regular,0.06,Breakfast,231.83,2318300,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDN16,12.6,Regular,0.06,Frozen Foods,102.6,1025990,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDK57,10.2,Low Fat,0.08,Snack Foods,121.24,1212440,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDO22,,Regular,0.02,Snack Foods,80.3,802960,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDC57,20.1,Regular,0.09,Fruits and Vegetables,194.48,1944820,OUT010,6/20/1905,,Tier 3,Grocery Store
FDZ13,,Regular,0.15,Canned,49.54,495350,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDW27,5.86,Regular,0.15,Meat,154.93,1549314,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDX10,6.39,Regular,0,Snack Foods,36.39,363874,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDY08,9.4,Regular,0.17,Fruits and Vegetables,140.48,1404838,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDA49,19.7,LF,0.07,Canned,86.12,861198,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDC32,18.35,Low Fat,0.1,Fruits and Vegetables,94.45,944462,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDO04,16.6,LF,0.03,Frozen Foods,53.56,535614,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
NCZ54,14.65,Low Fat,0.08,Household,160.46,1604552,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDY40,15.5,Regular,0,Frozen Foods,47.77,477692,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDW36,11.15,Low Fat,0.06,Baking Goods,107.46,1074622,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDE11,17.7,Regular,0.14,Starchy Foods,183.49,1834924,OUT017,6/29/1905,,Tier 2,Supermarket Type1
DRE37,13.5,Low Fat,0.09,Soft Drinks,189.09,1890872,OUT045,6/24/1905,,Tier 2,Supermarket Type1
NCK19,9.8,Low Fat,0.09,Others,193.15,1931478,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDT19,7.59,Regular,0.15,Fruits and Vegetables,174.91,1749080,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDE56,17.25,Regular,0.16,Fruits and Vegetables,61.52,615194,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDZ57,10,Regular,0.06,Snack Foods,126.7,1266994,OUT010,6/20/1905,,Tier 3,Grocery Store
FDB35,12.3,Regular,0.06,Starchy Foods,93.08,930804,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDF09,6.22,Low Fat,0.02,Fruits and Vegetables,35.38,353848,OUT010,6/20/1905,,Tier 3,Grocery Store
FDO34,17.7,Low Fat,0.03,Snack Foods,168.78,1687816,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDA55,17.2,Regular,0.06,Fruits and Vegetables,225.31,2253088,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
NCM18,13,Low Fat,0.08,Household,60.82,608194,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDJ20,,Regular,0.18,Fruits and Vegetables,122.94,1229388,OUT019,6/7/1905,Small,Tier 1,Grocery Store
DRQ35,,Low Fat,0.07,Hard Drinks,125.84,1258388,OUT019,6/7/1905,Small,Tier 1,Grocery Store
FDG02,7.86,low fat,0.01,Canned,190.32,1903188,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
NCU29,7.69,Low Fat,0.03,Health and Hygiene,144.68,1446760,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDL27,,Low Fat,0.01,Meat,63.48,634826,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
NCA54,16.5,Low Fat,0.04,Household,179.03,1790318,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDJ32,10.7,Low Fat,0.06,Fruits and Vegetables,62.55,625536,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDB21,,Low Fat,0.26,Fruits and Vegetables,241.99,2419854,OUT019,6/7/1905,Small,Tier 1,Grocery Store
FDR46,16.85,Low Fat,0.14,Snack Foods,145.98,1459760,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDZ32,7.79,reg,0.04,Fruits and Vegetables,105.5,1054964,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
DRF36,16.1,Low Fat,0.02,Soft Drinks,189.48,1894846,OUT017,6/29/1905,,Tier 2,Supermarket Type1
NCU54,8.88,Low Fat,0.1,Household,209.83,2098270,OUT017,6/29/1905,,Tier 2,Supermarket Type1
NCI31,20,Low Fat,0.08,Others,34.82,348190,OUT017,6/29/1905,,Tier 2,Supermarket Type1
DRA59,8.27,reg,0.13,Soft Drinks,183.99,1839924,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
NCC55,10.7,LF,0,Household,37.48,374848,OUT045,6/24/1905,,Tier 2,Supermarket Type1
