ProductID,Weight,FatContent,ProductVisibility,ProductType,MRP, Sales , Budgeted sales ,OutletID,Date,OutletSize,LocationType,OutletType
DRL59,,Low Fat,0.021121347,Hard Drinks,53.0298," 530,298.00 "," 2,112,134.70 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
FDY07,11.8,Low Fat,0,Fruits and Vegetables,45.5402," 455,402.00 ", -   ,OUT046,1997,Small,Tier 1,Supermarket Type1
FDF57,14.5,Regular,0.059067021,Fruits and Vegetables,170.9448," 1,709,448.00 "," 5,906,702.10 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
FDM58,16.85,Regular,0.079675335,Snack Foods,110.1544," 1,101,544.00 "," 7,967,533.50 ",OUT035,2004,Small,Tier 2,Supermarket Type1
FDP26,,Low Fat,0,Dairy,103.6306," 1,036,306.00 ", -   ,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDY32,7.605,Low Fat,0.129241042,Fruits and Vegetables,165.021," 1,650,210.00 "," 12,924,104.20 ",OUT046,1997,Small,Tier 1,Supermarket Type1
FDD51,11.15,Low Fat,0,Dairy,47.2744," 472,744.00 ", -   ,OUT010,1998,,Tier 3,Grocery Store
FDU22,12.35,Low Fat,0.093676604,Snack Foods,119.4124," 1,194,124.00 "," 9,367,660.40 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
FDZ49,11,Regular,0.133687996,Canned,222.0798," 2,220,798.00 "," 13,368,799.60 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
NCI42,18.75,Low Fat,0.010424177,Household,208.0954," 2,080,954.00 "," 1,042,417.70 ",OUT017,2007,,Tier 2,Supermarket Type1
FDT04,,Low Fat,0.106523384,Frozen Foods,38.1822," 381,822.00 "," 10,652,338.40 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
NCU41,18.85,Low Fat,0.052160388,Health and Hygiene,190.4846," 1,904,846.00 "," 5,216,038.80 ",OUT045,2002,,Tier 2,Supermarket Type1
FDS56,5.785,Regular,0.038835464,Fruits and Vegetables,263.1252," 2,631,252.00 "," 3,883,546.40 ",OUT045,2002,,Tier 2,Supermarket Type1
NCN42,20.25,Low Fat,0.014303066,Household,147.6418," 1,476,418.00 "," 1,430,306.60 ",OUT017,2007,,Tier 2,Supermarket Type1
FDK34,13.35,Low Fat,0.038526684,Snack Foods,238.3564," 2,383,564.00 "," 3,852,668.40 ",OUT046,1997,Small,Tier 1,Supermarket Type1
FDB03,17.75,Regular,0.157718931,Dairy,240.2538," 2,402,538.00 "," 15,771,893.10 ",OUT017,2007,,Tier 2,Supermarket Type1
DRJ25,14.6,Low Fat,0.150539043,Soft Drinks,49.2692," 492,692.00 "," 15,053,904.30 ",OUT035,2004,Small,Tier 2,Supermarket Type1
FDT25,,Low Fat,0.050505213,Canned,123.7072," 1,237,072.00 "," 5,050,521.30 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
FDN20,19.35,LF,0.026160105,Fruits and Vegetables,168.3474," 1,683,474.00 "," 2,616,010.50 ",OUT013,1987,High,Tier 3,Supermarket Type1
FDP09,19.75,Low Fat,0.033861654,Snack Foods,213.2902," 2,132,902.00 "," 3,386,165.40 ",OUT013,1987,High,Tier 3,Supermarket Type1
FDM20,,Low Fat,0.067733845,Fruits and Vegetables,243.3144," 2,433,144.00 "," 6,773,384.50 ",OUT019,1985,Small,Tier 1,Grocery Store
NCG55,16.25,Low Fat,0.039146163,Household,114.3176," 1,143,176.00 "," 3,914,616.30 ",OUT046,1997,Small,Tier 1,Supermarket Type1
NCP14,8.275,Low Fat,0.110513428,Household,104.4306," 1,044,306.00 "," 11,051,342.80 ",OUT045,2002,,Tier 2,Supermarket Type1
NCH06,12.3,Low Fat,0.076554385,Household,245.746," 2,457,460.00 "," 7,655,438.50 ",OUT046,1997,Small,Tier 1,Supermarket Type1
FDV52,20.7,Regular,0.121419594,Frozen Foods,117.5466," 1,175,466.00 "," 12,141,959.40 ",OUT013,1987,High,Tier 3,Supermarket Type1
NCL07,13.85,Low Fat,0.031332632,Others,40.548," 405,480.00 "," 3,133,263.20 ",OUT035,2004,Small,Tier 2,Supermarket Type1
DRJ11,,Low Fat,0.084679095,Hard Drinks,190.6872," 1,906,872.00 "," 8,467,909.50 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
DRO59,11.8,Low Fat,0.054109186,Hard Drinks,74.7012," 747,012.00 "," 5,410,918.60 ",OUT013,1987,High,Tier 3,Supermarket Type1
FDW15,15.35,Regular,0.09224886,Meat,147.6734," 1,476,734.00 "," 9,224,886.00 ",OUT010,1998,,Tier 3,Grocery Store
NCQ30,7.725,LF,0.029066785,Household,121.0414," 1,210,414.00 "," 2,906,678.50 ",OUT035,2004,Small,Tier 2,Supermarket Type1
NCN54,,Low Fat,0.037339898,Household,75.2328," 752,328.00 "," 3,733,989.80 ",OUT019,1985,Small,Tier 1,Grocery Store
FDY01,,Regular,0.169458887,Canned,116.2834," 1,162,834.00 "," 16,945,888.70 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
FDX39,14.3,Regular,0.049666763,Meat,212.9586," 2,129,586.00 "," 4,966,676.30 ",OUT035,2004,Small,Tier 2,Supermarket Type1
FDH53,,Regular,0.019106758,Frozen Foods,82.6592," 826,592.00 "," 1,910,675.80 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
FDA57,18.85,Low Fat,0.039636104,Snack Foods,41.648," 416,480.00 "," 3,963,610.40 ",OUT035,2004,Small,Tier 2,Supermarket Type1
NCC07,19.6,Low Fat,0.040089313,Household,106.7964," 1,067,964.00 "," 4,008,931.30 ",OUT010,1998,,Tier 3,Grocery Store
FDU28,19.2,Regular,0.093840193,Frozen Foods,188.0214," 1,880,214.00 "," 9,384,019.30 ",OUT013,1987,High,Tier 3,Supermarket Type1
FDK36,7.09,Low Fat,0.012076957,Baking Goods,48.6034," 486,034.00 "," 1,207,695.70 ",OUT010,1998,,Tier 3,Grocery Store
FDR36,6.715,Regular,0.122081667,Baking Goods,43.8454," 438,454.00 "," 12,208,166.70 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
NCQ17,10.3,Low Fat,0.116910445,Health and Hygiene,154.563," 1,545,630.00 "," 11,691,044.50 ",OUT035,2004,Small,Tier 2,Supermarket Type1
FDS28,,Regular,0.144274551,Frozen Foods,55.2588," 552,588.00 "," 14,427,455.10 ",OUT019,1985,Small,Tier 1,Grocery Store
FDE08,18.2,Low Fat,0.049419707,Fruits and Vegetables,148.2734," 1,482,734.00 "," 4,941,970.70 ",OUT045,2002,,Tier 2,Supermarket Type1
FDU22,12.35,Low Fat,0.093296553,Snack Foods,120.0124," 1,200,124.00 "," 9,329,655.30 ",OUT046,1997,Small,Tier 1,Supermarket Type1
FDG41,8.84,Regular,0.076717379,Frozen Foods,109.7228," 1,097,228.00 "," 7,671,737.90 ",OUT045,2002,,Tier 2,Supermarket Type1
FDO31,6.76,Regular,0.048511068,Fruits and Vegetables,77.996," 779,960.00 "," 4,851,106.80 ",OUT010,1998,,Tier 3,Grocery Store
FDM21,,Low Fat,0.112693192,Snack Foods,256.2646," 2,562,646.00 "," 11,269,319.20 ",OUT019,1985,Small,Tier 1,Grocery Store
FDU40,20.85,Low Fat,0.037615546,Frozen Foods,192.4478," 1,924,478.00 "," 3,761,554.60 ",OUT017,2007,,Tier 2,Supermarket Type1
FDV36,18.7,Low Fat,0.026409147,Baking Goods,126.102," 1,261,020.00 "," 2,640,914.70 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
FDT10,,Regular,0.061744052,Snack Foods,59.2562," 592,562.00 "," 6,174,405.20 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
FDX38,10.5,Regular,0.048304782,Dairy,47.8376," 478,376.00 "," 4,830,478.20 ",OUT045,2002,,Tier 2,Supermarket Type1
NCU30,,low fat,0.034705807,Household,163.721," 1,637,210.00 "," 3,470,580.70 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
NCV06,11.3,Low Fat,0,Household,192.8478," 1,928,478.00 ", -   ,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDT16,9.895,Regular,0,Frozen Foods,261.8278," 2,618,278.00 ", -   ,OUT035,2004,Small,Tier 2,Supermarket Type1
NCP41,,Low Fat,0.016132205,Health and Hygiene,108.2596," 1,082,596.00 "," 1,613,220.50 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
FDZ56,16.25,Low Fat,0.025882559,Fruits and Vegetables,168.7474," 1,687,474.00 "," 2,588,255.90 ",OUT017,2007,,Tier 2,Supermarket Type1
FDC22,6.89,Regular,0.136402598,Snack Foods,191.882," 1,918,820.00 "," 13,640,259.80 ",OUT035,2004,Small,Tier 2,Supermarket Type1
FDU10,10.1,Regular,0.045683383,Snack Foods,38.2848," 382,848.00 "," 4,568,338.30 ",OUT035,2004,Small,Tier 2,Supermarket Type1
FDS46,17.6,Regular,0.047353168,Snack Foods,117.2782," 1,172,782.00 "," 4,735,316.80 ",OUT045,2002,,Tier 2,Supermarket Type1
FDO08,11.1,Regular,0.053858987,Fruits and Vegetables,166.0526," 1,660,526.00 "," 5,385,898.70 ",OUT049,1999,Medium,Tier 1,Supermarket Type1
NCV42,6.26,Low Fat,0.031549979,Household,109.8228," 1,098,228.00 "," 3,154,997.90 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
FDP33,18.7,Low Fat,0.089255373,Snack Foods,253.9672," 2,539,672.00 "," 8,925,537.30 ",OUT035,2004,Small,Tier 2,Supermarket Type1
FDJ12,8.895,Regular,0.039041114,Baking Goods,206.5296," 2,065,296.00 "," 3,904,111.40 ",OUT046,1997,Small,Tier 1,Supermarket Type1
FDH04,6.115,Regular,0.011396037,Frozen Foods,89.0488," 890,488.00 "," 1,139,603.70 ",OUT045,2002,,Tier 2,Supermarket Type1
NCU54,8.88,LF,0.098540307,Household,211.127," 2,111,270.00 "," 9,854,030.70 ",OUT013,1987,High,Tier 3,Supermarket Type1
FDO36,19.7,Low Fat,0.130411797,Baking Goods,180.566," 1,805,660.00 "," 13,041,179.70 ",OUT010,1998,,Tier 3,Grocery Store
FDT37,,Low Fat,0.03509937,Canned,255.6014," 2,556,014.00 "," 3,509,937.00 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
FDD14,20.7,Low Fat,0.284224541,Canned,186.1266," 1,861,266.00 "," 28,422,454.10 ",OUT010,1998,,Tier 3,Grocery Store
FDA16,6.695,Low Fat,0.033913749,Frozen Foods,220.3456," 2,203,456.00 "," 3,391,374.90 ",OUT013,1987,High,Tier 3,Supermarket Type1
NCS42,,Low Fat,0.121539272,Household,92.4146," 924,146.00 "," 12,153,927.20 ",OUT019,1985,Small,Tier 1,Grocery Store
FDP10,,Low Fat,0.224269298,Snack Foods,104.4622," 1,044,622.00 "," 22,426,929.80 ",OUT019,1985,Small,Tier 1,Grocery Store
FDQ28,14,Regular,0.06052101,Frozen Foods,152.9656," 1,529,656.00 "," 6,052,101.00 ",OUT049,1999,Medium,Tier 1,Supermarket Type1
FDK57,10.195,Low Fat,0,Snack Foods,119.744," 1,197,440.00 ", -   ,OUT010,1998,,Tier 3,Grocery Store
FDK02,12.5,Low Fat,0.112131275,Canned,118.244," 1,182,440.00 "," 11,213,127.50 ",OUT013,1987,High,Tier 3,Supermarket Type1
FDW47,15,Low Fat,0.04656414,Breads,121.0414," 1,210,414.00 "," 4,656,414.00 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
NCC42,15,Low Fat,0.045091342,Health and Hygiene,139.4838," 1,394,838.00 "," 4,509,134.20 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
FDQ37,20.75,Low Fat,0.089624277,Breakfast,193.9478," 1,939,478.00 "," 8,962,427.70 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
FDL40,17.7,Low Fat,0.011613156,Frozen Foods,95.041," 950,410.00 "," 1,161,315.60 ",OUT046,1997,Small,Tier 1,Supermarket Type1
DRE13,6.28,Low Fat,0.046372661,Soft Drinks,88.5198," 885,198.00 "," 4,637,266.10 ",OUT010,1998,,Tier 3,Grocery Store
FDQ34,,Low Fat,0.16145695,Snack Foods,104.4622," 1,044,622.00 "," 16,145,695.00 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
NCB54,8.76,Low Fat,0.050052711,Health and Hygiene,128.4336," 1,284,336.00 "," 5,005,271.10 ",OUT046,1997,Small,Tier 1,Supermarket Type1
FDS48,15.15,Low Fat,0,Baking Goods,149.3708," 1,493,708.00 ", -   ,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDO15,16.75,Regular,0.008583918,Meat,72.1038," 721,038.00 "," 858,391.80 ",OUT045,2002,,Tier 2,Supermarket Type1
NCT30,9.1,Low Fat,0.080226072,Household,45.7718," 457,718.00 "," 8,022,607.20 ",OUT013,1987,High,Tier 3,Supermarket Type1
FDU49,,Regular,0.030545722,Canned,85.454," 854,540.00 "," 3,054,572.20 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
FDE21,12.8,Low Fat,0.022944688,Fruits and Vegetables,115.0492," 1,150,492.00 "," 2,294,468.80 ",OUT046,1997,Small,Tier 1,Supermarket Type1
FDS49,,Low Fat,0.138923761,Canned,78.4644," 784,644.00 "," 13,892,376.10 ",OUT019,1985,Small,Tier 1,Grocery Store
FDT38,,Low Fat,0.057258817,Dairy,85.3566," 853,566.00 "," 5,725,881.70 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
FDZ01,8.975,Regular,0.009077217,Canned,102.099," 1,020,990.00 "," 907,721.70 ",OUT045,2002,,Tier 2,Supermarket Type1
FDC41,15.6,Low Fat,0.116891138,Frozen Foods,75.767," 757,670.00 "," 11,689,113.80 ",OUT035,2004,Small,Tier 2,Supermarket Type1
DRG13,17.25,LF,0.062241994,Soft Drinks,162.7526," 1,627,526.00 "," 6,224,199.40 ",OUT010,1998,,Tier 3,Grocery Store
NCZ42,10.5,Low Fat,0.011333911,Household,236.8248," 2,368,248.00 "," 1,133,391.10 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
NCM07,9.395,Low Fat,0.040042881,Others,84.9908," 849,908.00 "," 4,004,288.10 ",OUT045,2002,,Tier 2,Supermarket Type1
NCV17,18.85,Low Fat,0.016173165,Health and Hygiene,131.1626," 1,311,626.00 "," 1,617,316.50 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
DRK39,7.02,Low Fat,0,Dairy,82.325," 823,250.00 ", -   ,OUT035,2004,Small,Tier 2,Supermarket Type1
FDS37,7.655,Low Fat,0.032074998,Canned,114.5492," 1,145,492.00 "," 3,207,499.80 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
FDV12,,Regular,0.106583703,Baking Goods,96.7384," 967,384.00 "," 10,658,370.30 ",OUT019,1985,Small,Tier 1,Grocery Store
NCG19,20.25,Low Fat,0.148536185,Household,235.9616," 2,359,616.00 "," 14,853,618.50 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
FDS51,13.35,Low Fat,0.032153714,Meat,62.6194," 626,194.00 "," 3,215,371.40 ",OUT013,1987,High,Tier 3,Supermarket Type1
NCO14,9.6,Low Fat,0.029643872,Household,43.2086," 432,086.00 "," 2,964,387.20 ",OUT046,1997,Small,Tier 1,Supermarket Type1
FDC38,15.7,Low Fat,0.122493968,Canned,133.9942," 1,339,942.00 "," 12,249,396.80 ",OUT046,1997,Small,Tier 1,Supermarket Type1
FDN15,17.5,Low Fat,0,Meat,140.418," 1,404,180.00 ", -   ,OUT046,1997,Small,Tier 1,Supermarket Type1
NCH42,6.86,Low Fat,0.036506915,Household,228.201," 2,282,010.00 "," 3,650,691.50 ",OUT013,1987,High,Tier 3,Supermarket Type1
FDQ22,16.75,Low Fat,0.029739652,Snack Foods,37.7822," 377,822.00 "," 2,973,965.20 ",OUT046,1997,Small,Tier 1,Supermarket Type1
FDC05,13.1,Regular,0.09870238,Frozen Foods,195.2768," 1,952,768.00 "," 9,870,238.00 ",OUT013,1987,High,Tier 3,Supermarket Type1
FDZ31,15.35,Regular,0.113123006,Fruits and Vegetables,191.9504," 1,919,504.00 "," 11,312,300.60 ",OUT013,1987,High,Tier 3,Supermarket Type1
DRJ23,18.35,Low Fat,0.041733666,Hard Drinks,190.1872," 1,901,872.00 "," 4,173,366.60 ",OUT049,1999,Medium,Tier 1,Supermarket Type1
FDC52,11.15,Regular,0,Dairy,151.2708," 1,512,708.00 ", -   ,OUT035,2004,Small,Tier 2,Supermarket Type1
DRD12,6.96,Low Fat,0.129206196,Soft Drinks,89.5146," 895,146.00 "," 12,920,619.60 ",OUT010,1998,,Tier 3,Grocery Store
FDV55,17.75,Low Fat,0.055384948,Fruits and Vegetables,145.7444," 1,457,444.00 "," 5,538,494.80 ",OUT017,2007,,Tier 2,Supermarket Type1
FDD32,17.7,Regular,0.040931994,Fruits and Vegetables,81.6276," 816,276.00 "," 4,093,199.40 ",OUT046,1997,Small,Tier 1,Supermarket Type1
FDR01,5.405,reg,0.05370465,Canned,201.0742," 2,010,742.00 "," 5,370,465.00 ",OUT049,1999,Medium,Tier 1,Supermarket Type1
FDY08,,Regular,0.299530629,Fruits and Vegetables,139.9838," 1,399,838.00 "," 29,953,062.90 ",OUT019,1985,Small,Tier 1,Grocery Store
FDQ45,9.5,Regular,0,Snack Foods,184.9608," 1,849,608.00 ", -   ,OUT045,2002,,Tier 2,Supermarket Type1
DRN11,,Low Fat,0.162191037,Hard Drinks,144.7444," 1,447,444.00 "," 16,219,103.70 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
NCS05,11.5,Low Fat,0.021063528,Health and Hygiene,134.4942," 1,344,942.00 "," 2,106,352.80 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
FDY32,7.605,Low Fat,0.129216604,Fruits and Vegetables,162.921," 1,629,210.00 "," 12,921,660.40 ",OUT035,2004,Small,Tier 2,Supermarket Type1
NCD31,12.1,Low Fat,0.015465765,Household,165.0526," 1,650,526.00 "," 1,546,576.50 ",OUT045,2002,,Tier 2,Supermarket Type1
NCE06,5.825,Low Fat,0.091627467,Household,161.6894," 1,616,894.00 "," 9,162,746.70 ",OUT049,1999,Medium,Tier 1,Supermarket Type1
NCP14,8.275,Low Fat,0.110289757,Household,102.8306," 1,028,306.00 "," 11,028,975.70 ",OUT046,1997,Small,Tier 1,Supermarket Type1
NCF18,,Low Fat,0.15579704,Household,191.3504," 1,913,504.00 "," 15,579,704.00 ",OUT019,1985,Small,Tier 1,Grocery Store
FDF14,7.55,Low Fat,0.027280495,Canned,151.234," 1,512,340.00 "," 2,728,049.50 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
FDB22,8.02,Low Fat,0.112071014,Snack Foods,154.9998," 1,549,998.00 "," 11,207,101.40 ",OUT017,2007,,Tier 2,Supermarket Type1
NCH54,13.5,Low Fat,0.072782102,Household,159.492," 1,594,920.00 "," 7,278,210.20 ",OUT049,1999,Medium,Tier 1,Supermarket Type1
FDU27,18.6,Regular,0.171444454,Meat,49.5376," 495,376.00 "," 17,144,445.40 ",OUT035,2004,Small,Tier 2,Supermarket Type1
FDS58,,Regular,0.020904887,Snack Foods,158.9578," 1,589,578.00 "," 2,090,488.70 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
NCU29,7.685,Low Fat,0.02547263,Health and Hygiene,144.576," 1,445,760.00 "," 2,547,263.00 ",OUT035,2004,Small,Tier 2,Supermarket Type1
FDJ57,7.42,Regular,0.021555692,Seafood,186.0582," 1,860,582.00 "," 2,155,569.20 ",OUT013,1987,High,Tier 3,Supermarket Type1
FDL56,14.1,Low Fat,0.125976163,Fruits and Vegetables,86.5198," 865,198.00 "," 12,597,616.30 ",OUT049,1999,Medium,Tier 1,Supermarket Type1
FDH60,19.7,Regular,0.080721764,Baking Goods,195.611," 1,956,110.00 "," 8,072,176.40 ",OUT035,2004,Small,Tier 2,Supermarket Type1
FDN24,14.1,Low Fat,0.113728834,Baking Goods,53.7956," 537,956.00 "," 11,372,883.40 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
FDD02,16.6,Low Fat,0,Canned,120.3124," 1,203,124.00 ", -   ,OUT017,2007,,Tier 2,Supermarket Type1
FDP15,15.2,Low Fat,0.08441738,Meat,258.233," 2,582,330.00 "," 8,441,738.00 ",OUT017,2007,,Tier 2,Supermarket Type1
FDB28,,LF,0.092933158,Dairy,197.6426," 1,976,426.00 "," 9,293,315.80 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
DRC49,8.67,Low Fat,0.065569288,Soft Drinks,144.6128," 1,446,128.00 "," 6,556,928.80 ",OUT045,2002,,Tier 2,Supermarket Type1
NCG30,20.2,Low Fat,0.112778767,Household,123.5046," 1,235,046.00 "," 11,277,876.70 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
FDJ14,10.3,reg,0.050148322,Canned,79.396," 793,960.00 "," 5,014,832.20 ",OUT049,1999,Medium,Tier 1,Supermarket Type1
FDL52,6.635,Regular,0.046183676,Frozen Foods,37.0506," 370,506.00 "," 4,618,367.60 ",OUT045,2002,,Tier 2,Supermarket Type1
NCG19,,Low Fat,0.147217192,Household,234.1616," 2,341,616.00 "," 14,721,719.20 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
NCN41,17,Low Fat,0.05219943,Health and Hygiene,123.673," 1,236,730.00 "," 5,219,943.00 ",OUT035,2004,Small,Tier 2,Supermarket Type1
FDW22,9.695,Regular,0.03026518,Snack Foods,223.4114," 2,234,114.00 "," 3,026,518.00 ",OUT013,1987,High,Tier 3,Supermarket Type1
FDI02,15.7,Regular,0.114469755,Canned,112.1202," 1,121,202.00 "," 11,446,975.50 ",OUT013,1987,High,Tier 3,Supermarket Type1
FDV51,16.35,Low Fat,0.032604886,Meat,165.0842," 1,650,842.00 "," 3,260,488.60 ",OUT045,2002,,Tier 2,Supermarket Type1
FDV48,9.195,Regular,0.051616858,Baking Goods,79.6644," 796,644.00 "," 5,161,685.80 ",OUT046,1997,Small,Tier 1,Supermarket Type1
NCL17,,Low Fat,0.118673527,Health and Hygiene,141.2812," 1,412,812.00 "," 11,867,352.70 ",OUT019,1985,Small,Tier 1,Grocery Store
FDP46,15.35,LF,0,Snack Foods,89.383," 893,830.00 ", -   ,OUT045,2002,,Tier 2,Supermarket Type1
FDU10,10.1,Regular,0.045784687,Snack Foods,35.7848," 357,848.00 "," 4,578,468.70 ",OUT045,2002,,Tier 2,Supermarket Type1
FDT37,14.15,Low Fat,0.05903503,Canned,256.4014," 2,564,014.00 "," 5,903,503.00 ",OUT010,1998,,Tier 3,Grocery Store
FDI27,8.71,Regular,0.045977618,Dairy,46.7744," 467,744.00 "," 4,597,761.80 ",OUT035,2004,Small,Tier 2,Supermarket Type1
FDN51,17.85,Regular,0.020946828,Meat,261.3936," 2,613,936.00 "," 2,094,682.80 ",OUT046,1997,Small,Tier 1,Supermarket Type1
FDW07,18,Regular,0.142661865,Fruits and Vegetables,87.3514," 873,514.00 "," 14,266,186.50 ",OUT035,2004,Small,Tier 2,Supermarket Type1
FDN45,19.35,Low Fat,0.118286387,Snack Foods,223.7088," 2,237,088.00 "," 11,828,638.70 ",OUT049,1999,Medium,Tier 1,Supermarket Type1
DRN37,,Low Fat,0,Soft Drinks,166.0158," 1,660,158.00 ", -   ,OUT027,1985,Medium,Tier 3,Supermarket Type3
DRF48,5.73,Low Fat,0.051882003,Soft Drinks,188.1898," 1,881,898.00 "," 5,188,200.30 ",OUT049,1999,Medium,Tier 1,Supermarket Type1
FDP38,,Low Fat,0.056206622,Canned,51.3008," 513,008.00 "," 5,620,662.20 ",OUT019,1985,Small,Tier 1,Grocery Store
NCX18,,Low Fat,0.008751398,Household,196.111," 1,961,110.00 "," 875,139.80 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
FDK45,11.65,Low Fat,0.033996111,Seafood,114.786," 1,147,860.00 "," 3,399,611.10 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
FDZ37,8.1,Regular,0.019799238,Canned,86.5198," 865,198.00 "," 1,979,923.80 ",OUT049,1999,Medium,Tier 1,Supermarket Type1
FDS50,17,Low Fat,0.055659189,Dairy,223.7114," 2,237,114.00 "," 5,565,918.90 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
NCR54,16.35,Low Fat,0.090931104,Household,195.711," 1,957,110.00 "," 9,093,110.40 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
NCS17,18.6,Low Fat,0.080486221,Health and Hygiene,94.5436," 945,436.00 "," 8,048,622.10 ",OUT035,2004,Small,Tier 2,Supermarket Type1
FDV31,9.8,Low Fat,0.106717322,Fruits and Vegetables,178.337," 1,783,370.00 "," 10,671,732.20 ",OUT046,1997,Small,Tier 1,Supermarket Type1
DRE27,11.85,Low Fat,0.133421019,Dairy,96.0726," 960,726.00 "," 13,342,101.90 ",OUT017,2007,,Tier 2,Supermarket Type1
FDN60,15.1,Low Fat,0.095078893,Baking Goods,159.6604," 1,596,604.00 "," 9,507,889.30 ",OUT013,1987,High,Tier 3,Supermarket Type1
FDK26,5.46,Regular,0.032150627,Canned,185.124," 1,851,240.00 "," 3,215,062.70 ",OUT013,1987,High,Tier 3,Supermarket Type1
FDX37,16.2,LF,0.063286094,Canned,100.37," 1,003,700.00 "," 6,328,609.40 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
FDW31,11.35,Regular,0.043158104,Fruits and Vegetables,197.6742," 1,976,742.00 "," 4,315,810.40 ",OUT046,1997,Small,Tier 1,Supermarket Type1
FDX26,17.7,Low Fat,0.088166215,Dairy,183.8292," 1,838,292.00 "," 8,816,621.50 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
DRL49,,Low Fat,0.098799937,Soft Drinks,142.2812," 1,422,812.00 "," 9,879,993.70 ",OUT019,1985,Small,Tier 1,Grocery Store
FDU49,19.5,Regular,0.030867981,Canned,86.454," 864,540.00 "," 3,086,798.10 ",OUT017,2007,,Tier 2,Supermarket Type1
FDY58,11.65,Low Fat,0.039918581,Snack Foods,228.7694," 2,287,694.00 "," 3,991,858.10 ",OUT046,1997,Small,Tier 1,Supermarket Type1
FDN03,9.8,Regular,0.015120568,Meat,248.6408," 2,486,408.00 "," 1,512,056.80 ",OUT045,2002,,Tier 2,Supermarket Type1
NCV06,11.3,Low Fat,0,Household,192.2478," 1,922,478.00 ", -   ,OUT010,1998,,Tier 3,Grocery Store
FDH53,20.5,Regular,0.019238671,Frozen Foods,82.7592," 827,592.00 "," 1,923,867.10 ",OUT045,2002,,Tier 2,Supermarket Type1
FDG31,12.15,Low Fat,0.038050764,Meat,65.9826," 659,826.00 "," 3,805,076.40 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
NCC06,19,Low Fat,0.027041096,Household,129.1336," 1,291,336.00 "," 2,704,109.60 ",OUT045,2002,,Tier 2,Supermarket Type1
FDS13,6.465,Low Fat,0.124699691,Canned,266.0884," 2,660,884.00 "," 12,469,969.10 ",OUT049,1999,Medium,Tier 1,Supermarket Type1
FDP16,18.6,Low Fat,0.039287423,Frozen Foods,246.8802," 2,468,802.00 "," 3,928,742.30 ",OUT035,2004,Small,Tier 2,Supermarket Type1
FDA35,14.85,Regular,0.053792758,Baking Goods,121.0072," 1,210,072.00 "," 5,379,275.80 ",OUT013,1987,High,Tier 3,Supermarket Type1
DRP47,15.75,Low Fat,0.141176075,Hard Drinks,253.8382," 2,538,382.00 "," 14,117,607.50 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
FDY28,7.47,Regular,0,Frozen Foods,214.8218," 2,148,218.00 ", -   ,OUT010,1998,,Tier 3,Grocery Store
FDY20,12.5,Regular,0.081737302,Fruits and Vegetables,90.9488," 909,488.00 "," 8,173,730.20 ",OUT035,2004,Small,Tier 2,Supermarket Type1
